sample_token,tip_cheap,tip_full,G_TIP
0037a705a2e04559b1bba6c01beca1cf,-0.013285649940371513,-0.013285649940371513,0.0
02229f185fe44a0780d24ed8a2b5af49,-0.062120385468006134,-0.062436945736408234,-0.0003165602684020996
023a58306058440988b0ca496bdf9c2e,-0.08895710110664368,-0.13855242729187012,-0.04959532618522644
026155aa1c554e2f87914ec9ba80acae,-0.02322245016694069,-0.02322245016694069,0.0
02651ca22b08484294d473d9c26cd9af,-0.1548779457807541,-0.1548779457807541,0.0
028a3f3a237e469cb099f6d9c8e7f2f4,-0.3293593227863312,-0.3317984938621521,-0.002439171075820923
046d4e3b185a4b15b5784331d7633565,-0.03540485352277756,-0.008787699975073338,0.02661715354770422
0526f810f7754fe8b8a4ae62fc76c535,-0.035156428813934326,-0.012040447443723679,0.023115981370210648
05699704028c40708d98ab16374fd748,-0.03210485726594925,-0.028958983719348907,0.003145873546600342
05cf2a68a2cf4ff1838034f8ecae0c82,-0.05754615366458893,-0.07431754469871521,-0.016771391034126282
05e8bcefb9e442ceb0c8d16b745974e0,-0.01004955917596817,-0.025020793080329895,-0.014971233904361725
0637df67b6fe4c5087e9139089ba1b49,-0.17935004830360413,-0.17954780161380768,-0.00019775331020355225
08254b97198045d98009af51d144d147,-0.00014576909597963095,-0.0009439818095415831,-0.0007982127135619521
08303db5860e4e67b5b4ab7c30d41902,-0.06396336108446121,-0.046839501708745956,0.017123859375715256
0963783c3e71478fbba311287a1a5b42,-0.15080595016479492,-0.14200203120708466,0.008803918957710266
09e58f5b8acb45a9a9c8c186895efa59,-0.0919869989156723,-0.1072492003440857,-0.015262201428413391
0a535567072a48a38a7213778550dcaf,-0.0060926200821995735,-0.03710627928376198,-0.031013659201562405
0a66d3360b3e46228e210dd6a651ded2,-0.3284030556678772,-0.3309527039527893,-0.0025496482849121094
0b47858110f442afa33226467f596df7,-0.00915360264480114,-0.014792041853070259,-0.005638439208269119
0ba00e2623814934b1b00ec2b461a125,-0.008600824512541294,-0.006237396504729986,0.002363428007811308
0bcb08a96d264c8ca9f2119c6b0dbeb2,-0.011939695104956627,-0.011078698560595512,0.0008609965443611145
0d2ebc600fc449f6b7a95f1f69ee52d1,-0.0227796733379364,-0.0227796733379364,0.0
0e27960b86db475e9dcf750295deb1b7,-0.0842614471912384,-0.0842614471912384,0.0
0e8782aa721545caabc7073d32fb1fb1,-0.0809217318892479,-0.08741781115531921,-0.00649607926607132
0f5cbb909e9544dd861dc2ff63ac4d13,-0.2980378270149231,-0.2980378270149231,0.0
112aa7a7edfc4df6b8e9775b14f74e12,-0.03480669856071472,-0.03239567577838898,0.0024110227823257446
11514e9bc4184a1f8bcdc1fe7aafad2d,-0.07686614990234375,-0.027789246290922165,0.049076903611421585
1175f341a78a4877bc5257cbc763aef5,-0.06282723695039749,-0.0599086694419384,0.002918567508459091
