sample_token,JC_mean_m_cheap,JC_max_m_cheap,JC_final_m_cheap,JC_lat_mean_m_cheap,JC_soft_mean_m_cheap,JC_soft_max_m_cheap,JC_soft_final_m_cheap,JC_soft_lat_mean_m_cheap,JC_mean_m_full,JC_max_m_full,JC_final_m_full,JC_lat_mean_m_full,JC_soft_mean_m_full,JC_soft_max_m_full,JC_soft_final_m_full,JC_soft_lat_mean_m_full,JC_cheap,JC_full,dJC,dJC_soft
025c656847f94b09baa7648ca5d70cc8,0.37499999999999956,1.2000000000000028,0.0,0.0,0.0486379504163087,0.12210569022844961,0.011797769905128198,0.005668830871581765,0.07499999999999996,1.1999999999999993,0.0,0.0,0.02472798119268447,0.07893865565814114,0.016129093647875473,0.004175233840941761,0.37499999999999956,0.07499999999999996,0.2999999999999996,0.023909969223624233
02f64cc49e0640f99b3f54903224c610,0.6749999999999996,3.6000000000000014,3.6000000000000014,0.0,0.05855861503499152,0.21800198426604353,0.03822358299170616,0.007998561859131392,0.4499999999999993,2.3999999999999986,2.3999999999999986,0.0,0.05385272254249571,0.1898292935571543,0.06233140933317973,0.007097196578980114,0.6749999999999996,0.4499999999999993,0.2250000000000003,0.004705892492495811
06c90758caf944608f9ba8087667c567,0.0,0.0,0.0,0.0,0.10053735920044456,0.18452848733993021,0.05129695729273198,0.0047487258911136365,0.0,0.0,0.0,0.0,0.1228350311452937,0.1890403958585553,0.09377988479616486,0.0049896240234375,0.0,0.0,0.0,-0.02229767194484915
070378543a5f42f4a0f527bf5dd2366e,1.4249999999999994,4.799999999999997,4.799999999999997,0.0,0.18665807077384822,0.27142121393731894,0.10881067142771127,0.003953504562378196,0.6749999999999994,2.3999999999999986,0.0,0.0,0.11768813709543438,0.16675493835601368,0.06976440023127267,0.0037170410156246447,1.4249999999999994,0.6749999999999994,0.75,0.06896993367841384
0729893238404ab4855b6180ea85aa1e,0.6749999999999998,1.2000000000000028,1.2000000000000028,0.0,0.11456562113919472,0.22069035075889473,0.057122882011867264,0.0034429550170904655,0.6749999999999998,1.2000000000000028,1.2000000000000028,0.0,0.11993055894337601,0.23254907740163822,0.05778837444138697,0.0030468463897710407,0.6749999999999998,0.6749999999999998,0.0,-0.005364937804181291
07a022e7759a462aaab2e9bab0b9dd42,0.6750000000000005,3.6000000000000014,0.0,0.22500000000000053,0.05018545177533497,0.12706011278642682,0.008819235329669549,0.01071524620056108,1.275,3.6000000000000014,2.3999999999999986,0.15000000000000036,0.17015555324390724,0.323184665668937,0.06352963988630449,0.007644939422607688,0.6750000000000005,1.275,-0.5999999999999994,-0.11997010146857227
0de5e9971456420cafc5f3bd7970bfd3,0.1499999999999997,1.1999999999999993,0.0,0.0,0.030154391213259985,0.07798877846265911,0.006066681341959556,0.0032109260559081143,0.1499999999999997,1.1999999999999993,0.0,0.0,0.030154391213259985,0.07798877846265911,0.006066681341959556,0.0032109260559081143,0.1499999999999997,0.1499999999999997,0.0,0.0
0e24f2eadada44e7872e9f08b65d3681,1.0500000000000005,2.4000000000000057,1.2000000000000028,0.0,0.14250085436600127,0.22642807393668316,0.08519559025883143,0.004140186309812943,1.0500000000000005,2.4000000000000057,1.2000000000000028,0.0,0.14250085436600127,0.22642807393668316,0.08519559025883143,0.004140186309812943,1.0500000000000005,1.0500000000000005,0.0,0.0
0f377607708e4766807dd05e894b7ace,0.0,0.0,0.0,0.0,0.03364246587815739,0.08460022115822087,0.003499865974267126,0.0015177726745601028,0.7499999999999996,2.3999999999999986,1.2000000000000028,0.0,0.01231447432474565,0.05435881019633701,0.0050464681887313545,0.0022240161895754618,0.0,0.7499999999999996,-0.7499999999999996,0.02132799155341174
1009885e2a774e04856df7a471c0b826,0.6000000000000003,2.4000000000000057,1.2000000000000028,0.0,0.13896338094224892,0.23807182748040118,0.06467144404053955,0.005999422073365235,0.9310660171779824,2.4000000000000057,1.2000000000000028,0.07500000000000018,0.18332962543882825,0.3004238897980258,0.09468559465639731,0.002803659439087891,0.6000000000000003,0.9310660171779824,-0.3310660171779821,-0.04436624449657933
