sample_token,pkl_cheap,pkl_full,G_PKL
00efc10ef0e3438480dc7ac6d0df60b2,2.1920275688171387,2.1920275688171387,0.0
00fd7d81fe4a4ea684e14ed50d5a37b8,2.6010589599609375,4.6087141036987305,-2.007655143737793
0170ade2cf354eec9044a5993ba1c7ee,0.022631917148828506,0.022631917148828506,0.0
0199de548b04496da4b8bef9c6951ab9,9.222681999206543,2.7473886013031006,6.475293397903442
01d0f2b18e56473d872fc2f36e99d908,0.08546115458011627,0.08546115458011627,0.0
021f100a552c4ad894918f998d0eb4b0,0.013559255748987198,0.013559255748987198,0.0
022185f5d8fe463590f4963c820513a6,74.13312530517578,43.816871643066406,30.316253662109375
023c4df2d451409881d8e6ea82f14704,9.768741607666016,5.98159122467041,3.7871503829956055
02663984599f4982809698103440bc6a,4.364408016204834,4.364408016204834,0.0
02b77820e04f4624aa31597716f9f886,0.5306428670883179,0.5306428670883179,0.0
03298f08b51b40f2bf78400cb92975aa,0.5196260213851929,0.5196260213851929,0.0
035db40dd3384262bf0adc563d86bd3a,1.2231884002685547,1.2231884002685547,0.0
03fccaffb14a45b398aae06a636e51b1,1.8735382556915283,1.8735382556915283,0.0
0503c1c5e89b423f964322fa046b2824,0.0018612705171108246,0.0018612705171108246,0.0
0535c443366c403288dcf15cb56fc4d6,0.3726310133934021,0.3726310133934021,0.0
056f20ab990f40cd875233deeeb11d5c,0.398418128490448,0.36469870805740356,0.033719420433044434
057db3b976d2449781b5e281b11db22c,4.850864410400391,4.850864410400391,0.0
058a48f541de490f83c729817bb3a724,10.2593412399292,10.2593412399292,0.0
05e3ef4be3694a318f401f275ccd3390,8.716290473937988,0.9756460189819336,7.740644454956055
06cb58f2250844178023fce182fee869,0.42116212844848633,0.42116212844848633,0.0
071d9eda004d43b8975015fc4c66695a,0.028304994106292725,0.028304994106292725,0.0
075b7e583bec42a8ad2d9a902606bec5,26.00762367248535,29.123477935791016,-3.115854263305664
0766b067db7e4c44be9b6a9d6d4ca9c1,0.15648916363716125,0.15648916363716125,0.0
07900d5585594008b24500c059f30677,0.25216010212898254,0.25216010212898254,0.0
080571d24642475e9b895fe72fa0ccfc,0.0,0.0,0.0
0874cd8e6c714fbdb6a970cfc8d477c5,3.1909127235412598,2.843736171722412,0.34717655181884766
0982b4c9783041e0af7db20da8cddd1c,0.9987903833389282,0.9987903833389282,0.0
0a910d54005c4c2ca577180762860017,13.743339538574219,13.743339538574219,0.0
0be6cd38d36d463fbb5eb4207047aeb5,0.5117917060852051,0.499498575925827,0.012293130159378052
0c52a1e71f6642f9aa24710e8826f225,0.4256109297275543,0.4181152880191803,0.0074956417083740234
0cd661df01aa40c3bb3a773ba86f753a,4.343132019042969,7.121587753295898,-2.7784557342529297
0d50b5bbfe7446319e709b2be6a9f306,6.144786834716797,6.144786834716797,0.0
0d5f3abf3f73428fb363ba873b09af3a,0.2801364064216614,0.2801364064216614,0.0
0e9f2062b7bb42979dd8f309b044bc62,5.644818305969238,5.458273887634277,0.18654441833496094
10559e4431f3420b919aef01bd9681fd,10.03919792175293,10.03919792175293,0.0
10a9b869e81c48f6a401e5bf985d98d5,0.29111602902412415,0.29111602902412415,0.0
10e1b1d85b45424c8ba1a65ecdad7507,9.459123611450195,9.041291236877441,0.4178323745727539
11400db8e2114dd7b57574202ad5dff8,13.517237663269043,2.815431594848633,10.70180606842041
11eeb4453b844cca84a5e5a6d6e54558,1.1294012069702148,0.9983669519424438,0.131034255027771
1299fa6151d54cffabb2042092ed946b,4.512814044952393,5.46243143081665,-0.9496173858642578
12e97a45b04f4f77bc0f921e7a29db4f,0.9160704612731934,2.085491895675659,-1.1694214344024658
133e49dcd0ae48ec99f1d9af8817cd3c,39.63896942138672,33.48851776123047,6.15045166015625
13478b4305e74bf7a8f477bdf83300bc,1.339279294013977,1.339279294013977,0.0
14b6236609b440faa461db2880d53626,0.744601845741272,1.491294264793396,-0.746692419052124
14cfbc93523b417b977e6c1dcdbcb370,7.948691368103027,4.480861663818359,3.467829704284668
15a9394391874187a22c9bc977d1dca1,0.1344291865825653,0.1344291865825653,0.0
16e8481c9b204778902892a483a6dc01,0.6740733981132507,0.6712772846221924,0.0027961134910583496
16feed9c3ea34bdead251d7c4116e48d,16.294967651367188,16.294967651367188,0.0
171c637d2681463fad3bf01068fab647,0.0,0.0,0.0
178b909fda4148d3aed88c3ef1100680,8.708749771118164,3.930394172668457,4.778355598449707
17ada19142c74efcb26c874df31daf2c,0.20893427729606628,0.20893427729606628,0.0
17d2a758f5294a5aa6e1b22f18d2fb95,4.022092819213867,1.685807704925537,2.33628511428833
17e5200d6b3b46389d085288b6e8e20b,1.0180939435958862,1.0180939435958862,0.0
18809bbf10f14be2a76e29805a9ebf35,5.510184288024902,5.510184288024902,0.0
1884894a0bd844908f63eaabb34d9846,40.58180618286133,39.35760498046875,1.2242012023925781
18d8bc7ee6f5445a9ba253b4f4efb2bb,5.572650909423828,5.572650909423828,0.0
18fd380d14984335a41acb227c0aed2e,0.22008278965950012,0.22008278965950012,0.0
19820217de5b4a978e4809df6fdf5b69,8.214643478393555,2.033054828643799,6.181588649749756
1a754c32909d4589bf7d75dfa6a8266f,3.223381280899048,3.4981770515441895,-0.2747957706451416
1a851cc0c7ad40f8aa0591f2f1a94c69,0.45476508140563965,2.044022560119629,-1.5892574787139893
1adcd3266749425cb6d5cebc00984441,24.807937622070312,24.807937622070312,0.0
1af83b81a1bf4536a7a54b0b7c464f6e,2.6626172065734863,0.0,2.6626172065734863
1b06707dc2534ce985413fdc9e2a7eec,0.27335065603256226,0.27335065603256226,0.0
1b63a37d82ed4debbfdad9791a693d84,0.9473906755447388,0.9473906755447388,0.0
1b641eb7125146ab9ce3dc52715e3621,1.0700509548187256,1.0700509548187256,0.0
1b726cf34a21469cbe3b57aad21a1bfe,1.4088010787963867,1.205262541770935,0.20353853702545166
1c0722dead1e4d2fb9fe764b91fb3206,6.931633949279785,6.931633949279785,0.0
1c3c31a5c1a2451890354821a0954d7b,4.662741661071777,4.662741661071777,0.0
1cf2f0c5745d4aa7adc8d449497e780f,11.429126739501953,11.429126739501953,0.0
1e14d1cc3abf42038014608edf3c67a9,18.041780471801758,19.114850997924805,-1.0730705261230469
1e3d79dae62742a0ad64c91679863358,9.504261016845703,14.12466812133789,-4.6204071044921875
1e65fa62bee34256809a762821cae323,0.6710192561149597,0.4306503236293793,0.24036893248558044
1e991dc8de014422a05c234a9cdeef1d,80.16444396972656,80.16444396972656,0.0
1fa03a86a1e54a259e338d54577747d8,1.7423532009124756,1.7423532009124756,0.0
1fbe45d3db4849d29c8c201786139109,2.8372294902801514,2.8608837127685547,-0.02365422248840332
21b2fc13af384c6199da048d47ac8979,0.19856992363929749,0.19856992363929749,0.0
21f2ff28eb5549f2ad4814959447f639,1.9150769710540771,0.2303839921951294,1.6846929788589478
23bc6b9799784ae5a447563ce3ab89b7,6.1653618812561035,6.1653618812561035,0.0
24938ac704714c6a913b75e2fe91708e,4.631831169128418,5.981130123138428,-1.3492989540100098
249c31b7801144d48f9fa023143b6f09,0.48566269874572754,0.48566269874572754,0.0
24bb6cc83ffd479093964ccdd975cb06,1.6781342029571533,1.6781342029571533,0.0
25da4c10701c4d83abe023c2343440f2,13.89688491821289,13.89688491821289,0.0
267ea0c39d91431ea64fa8e618d68ca6,0.5801395177841187,0.38722798228263855,0.1929115355014801
268859283fda446cb7b73a0eac297f9f,2.929182529449463,2.929182529449463,0.0
269954e45b834eca9f3d1fe1d3a65fa5,1.0333607196807861,0.6554308533668518,0.3779298663139343
277e11ea3235481893f7a125f4d862f6,1.7560508251190186,1.7560508251190186,0.0
279f0f7f45154cc1af8bfee068727625,3.2067437171936035,3.183513879776001,0.02322983741760254
282f9289bfb64b9b9a249e3708300e49,15.943443298339844,12.839950561523438,3.1034927368164062
2851f65209b545228b0842fc59456e29,10.594574928283691,6.03053092956543,4.564043998718262
28c7650d4f4c4c0cb3e70ec1fa2f6427,0.3077872395515442,0.3077872395515442,0.0
294d8ee4cfc844a182774bac1f12b8b4,1.6778953075408936,1.6778953075408936,0.0
2988e2487c924c49b58740cb6e397cad,0.8757969737052917,0.8757969737052917,0.0
29c1c29d330746488a5ba7cfb66cdb33,6.148211479187012,5.1375932693481445,1.0106182098388672
29e056fc277543c9bc42310b122c640e,4.646361351013184,5.125599384307861,-0.47923803329467773
2a281ebb03c94461a1ba6ba7f1acba54,4.112449645996094,3.120621681213379,0.9918279647827148
2a6cf3941cfb4e87b687f4129c44ba7a,1.0116806030273438,1.0116806030273438,0.0
2afb9d32310e4546a71cbe432911eca2,4.679774761199951,3.559485673904419,1.1202890872955322
2b234992e641469590ee2d2e362e5a2b,1.207287311553955,1.207287311553955,0.0
2b608d16a84a4a4daa2550840f1fbe27,0.36931750178337097,0.36931750178337097,0.0
2b9f2029aaad456c94a0c2323b519865,3.556797981262207,3.556797981262207,0.0
2bd49cfb966e4da69047b0899fa3fac1,13.078664779663086,1.1225590705871582,11.956105709075928
2c0f9d4e41b544d59ba5d26185c5f546,0.018083591014146805,0.018083591014146805,0.0
2cc9075f8e4348fb922c712ffd3fee12,13.710572242736816,4.275614261627197,9.43495798110962
2d30d0b5344143728af68f1ba80008e2,0.07410476356744766,0.07410476356744766,0.0
2d38b7e9e79a4977aa350c22610db49e,14.623724937438965,15.92236042022705,-1.298635482788086
2d7f70ae7e57406386a6075dc3258928,0.9229549765586853,0.9198617339134216,0.003093242645263672
2dd4c5b2adbb4c26aed327997b9ffd62,2.6180169582366943,1.5967633724212646,1.0212535858154297
2de9cb2cda1c4c1d89345b76a1c11231,4.781797409057617,4.781797409057617,0.0
2ecaf407f6284c2280ab5a7b8372e589,3.0918586254119873,3.0918586254119873,0.0
2f362d4c2cb74d828626d7b691392330,0.0,0.0,0.0
2fa38fc35fc84171aa236d7d90fa4a05,11.153066635131836,24.719694137573242,-13.566627502441406
2ff86dc19c4644a1a88ce5ba848f56e5,5.333596229553223,6.582653045654297,-1.2490568161010742
303fd327b69941639f9d4eb064fce9e7,9.086111068725586,9.086111068725586,0.0
30e841b97bd845e8affbc9ec7bb3f52c,10.566713333129883,39.56991195678711,-29.003198623657227
311108d7caa44309903ab2f908057f8b,0.33532440662384033,0.3165713846683502,0.018753021955490112
3144c557fc0c449f9a931eab135d1fef,2.7259063720703125,2.7259063720703125,0.0
325b2cf83d0948cbbe968de2bad19578,9.051660537719727,13.087902069091797,-4.03624153137207
3276bd8f296d46979e20bbbbd1a89778,0.8867596387863159,0.8867596387863159,0.0
336446ad881a4fe6afc3e9a35c1c924d,5.062971591949463,4.028006553649902,1.0349650382995605
339b2e9b33644b16a5391a05452a9e87,0.0,0.0,0.0
3423c0dc049b4e4eaf4867d290fe0794,1.651557207107544,1.651557207107544,0.0
347677a32f484ea1a7e4341e098f62c4,3.4765384197235107,3.4765384197235107,0.0
34801195772643398d62604284d7d529,1.7969205379486084,1.7969205379486084,0.0
356d81f38dd9473ba590f39e266f54e5,7.490389823913574,6.084989547729492,1.405400276184082
359929755d264d4c853cc0e74ba01699,1.3392746448516846,3.775348663330078,-2.4360740184783936
362982ee86f64d3cb1e68071c7004e20,1.0390321016311646,1.0390321016311646,0.0
362b37e8011d4ce69dbdb250f3279b38,0.2750927209854126,0.2750927209854126,0.0
3649d9a5c5b64e52a1df66c0fbac3482,1.4516057968139648,1.6211626529693604,-0.1695568561553955
37646a4e26e844ee805f9dcd0c68b058,41.40943908691406,41.40943908691406,0.0
378a3a3e9af346308ab9dff8ced46d9c,64.73603820800781,39.70848846435547,25.027549743652344
