sample_token,scene,JC_ade_gt,JC_fde_gt,JC_self_gt,JC_ade_cheap,JC_fde_cheap,JC_self_cheap,JC_ade_full,JC_fde_full,JC_self_full,dJC_ade,dJC_self
9cd981bf4a4547bc97c62058f5291d92,scene-0062,1.1689105429262123,1.4466928738678142,0.0,0.878133775240471,1.4466928738678142,0.30000000000000027,0.878133775240471,1.4466928738678142,0.30000000000000027,0.0,0.0
ee6c72d8922a47efbe27d93d826009a8,scene-0062,1.2888191298601568,1.2786695035709534,0.0,0.7827192614861116,1.2786695035709534,0.5249999999999999,0.7827192614861116,1.2786695035709534,0.5249999999999999,0.0,0.0
cc1567e902724f82898f405601923c3c,scene-0062,1.232156904007913,1.3996002055534764,0.0,0.7083917307539527,1.3996002055534764,0.6000000000000001,0.9108684933861307,1.3996002055534764,0.3749999999999998,-0.20247676263217806,0.2250000000000003
95cf14e1ffd3417cb9a742227a575164,scene-0062,0.8019719953677171,1.3771654542737388,0.0,0.5836278877652274,0.20608177554215493,0.5250000000000004,0.6075611494746909,0.20608177554215493,0.37500000000000044,-0.023933261709463416,0.1499999999999999
e3ed49fbeb5f4c55a43d511366a00a48,scene-0062,0.7222045330982452,1.0962164609179037,0.0,0.519981381781488,0.13875220609120778,0.30000000000000027,0.519981381781488,0.13875220609120778,0.30000000000000027,0.0,0.0
9fb44c7c030a4827bf0c8491348a0445,scene-0062,0.5512841399334307,0.11195890214305586,0.0,0.49208956638765533,0.11195890214305586,0.44999999999999973,0.5123749480915551,0.11195890214305586,0.44999999999999973,-0.02028538170389982,0.0
aa938d311fab4b7a884fc88a1ceb6df9,scene-0062,0.5483342740239555,0.1506712040692722,0.0,0.5108538956104522,0.1506712040692722,0.07499999999999996,0.7333413964332187,1.0501614832192505,0.37500000000000044,-0.22248750082276647,-0.3000000000000005
6426aa95c5da4dccaa6f5ac1e179cfae,scene-0062,0.7349630775045923,0.07136163187491718,0.0,0.760952924871356,1.26106323028828,0.9750000000000003,0.5577977361501356,0.07136163187491718,0.7499999999999998,0.2031551887212204,0.22500000000000053
5ac8509410e14e0ea5423aff1584a723,scene-0062,0.6591669484035683,1.3254357673224422,0.0,0.6072497475229681,0.15839602100272412,0.2999999999999998,0.6072497475229681,0.15839602100272412,0.2999999999999998,0.0,0.0
c9c16c6da913418584e88113e4fb0bb7,scene-0062,0.5281888809584353,0.1509697322322097,0.0,2.588063455010785,6.149334441778814,2.2500000000000004,2.1381067201581105,1.3494800122305077,1.8000000000000003,0.4499567348526745,0.4500000000000002
993a62212975460eb987c56b7488c31b,scene-0062,1.220586370034979,1.3289204847461698,0.0,2.77784587480801,6.101858136763281,1.5749999999999993,1.8938038274178557,3.7066630799117863,0.6749999999999996,0.8840420473901545,0.8999999999999997
070378543a5f42f4a0f527bf5dd2366e,scene-0062,1.1707121016299826,1.5056762782674113,0.0,2.638402020564321,6.140418294887345,1.4999999999999993,1.0236490851473294,1.5056762782674113,0.1499999999999999,1.6147529354169916,1.3499999999999994
b6398bf31aa945c185c3fe2e0313f5ae,scene-0062,1.9657210613134788,1.8660500339719213,0.0,1.739327679994887,1.8660500339719213,0.3749999999999998,1.3806048498265189,1.8660500339719213,0.6000000000000001,0.35872283016836803,-0.2250000000000003
4f602020f2cd477eb8c1111dd1b35eec,scene-0062,2.0244494728995863,3.078371188381191,0.0,1.40110871884117,2.2613799473394276,0.6749999999999996,1.40110871884117,2.2613799473394276,0.6749999999999996,0.0,0.0
de9b8cb7b73f4c3185810cbfa709b581,scene-0062,2.0184407009060825,3.374499398962004,0.0,1.513079609165992,2.640468417554497,0.5999999999999994,2.182699242885855,4.322316383964406,0.3750000000000002,-0.669619633719863,0.2249999999999992
025c656847f94b09baa7648ca5d70cc8,scene-0062,1.674166660939198,2.76880423739259,0.0,1.4468515371378254,2.5581059984946677,0.6000000000000008,1.641607407168503,2.76880423739259,0.07500000000000018,-0.1947558700306775,0.5250000000000006
df0dbb5594c645ccb22a78c8a4fb01c3,scene-0062,3.018549827321565,6.51922612610214,0.0,2.806329957243328,4.527505775902538,0.5121320343559644,2.728696363101415,4.527505775902538,0.48106601717798214,0.07763359414191306,0.031066017177982297
bdb6983a1de646f7b99519c7b4d496b1,scene-0062,3.4615895030088515,4.699483059113894,0.0,2.4846430320362223,3.542606277275129,1.1249999999999996,2.4846430320362223,3.542606277275129,1.1249999999999996,0.0,0.0
e691aa5350704584803ae3b3aebcd6e9,scene-0062,3.662597867597287,9.127345952018128,0.0,4.261842639561127,10.324290515352605,0.5999999999999996,4.265787331472534,10.324290515352605,0.6177050983124842,-0.003944691911407006,-0.01770509831248457
ba088aff2a6647eca02ffd893cec79f9,scene-0062,5.693495800501747,13.844764384781797,0.0,4.798997963183991,12.661908057834115,0.9121708245126284,5.0218964208221095,15.030338854304008,0.8371708245126285,-0.22289845763811833,0.07499999999999996
