sample_token,tip_cheap,tip_full,G_TIP
001899e5cdf548fba1e27741e0d172a5,-0.0131675461307168,-0.0131675461307168,0.0
00972ce25a2142b2867ccf11fb8bffeb,-0.06079060584306717,-0.08032744377851486,0.019536837935447693
020154f4d8cd4e8582c4a02f10d70d7a,-0.030189083889126778,-0.030189083889126778,0.0
027520592f994e3887e4f8b4ba4fc099,-0.011442523449659348,-0.0028670798055827618,-0.008575443644076586
029a6b83ae1a42cbbf775fd77415745f,-4.147295840084553e-10,-4.147295840084553e-10,0.0
02b68afcd7504587a003bffe899e4986,-0.0022983846720308065,-0.002003977308049798,-0.00029440736398100853
02c072c88359462ba2d87a8a673be1ad,-0.12963011860847473,-0.12978093326091766,0.00015081465244293213
038e74a5fb5f467cb0ff08036b938dae,-0.004585872869938612,-0.004585872869938612,0.0
03b1880912dc4590b00679eb1d363841,-0.011027411557734013,-0.011027411557734013,0.0
03f54952344b4fd29253e26557b6d56f,-1.1132215149700642e-09,-1.1132215149700642e-09,0.0
053ccfde42e04975969c107a59b4c305,-0.018243813887238503,-0.017308030277490616,-0.0009357836097478867
05a38d819af84ccd8a76291422820369,-0.04399055242538452,-0.04399055242538452,0.0
05fee16065df4a869ed5e1ace1ff0fd5,-0.16620086133480072,-0.16620086133480072,0.0
063e9501cfd046d5a4902dad5b17f8f5,-0.009674658998847008,-0.009674658998847008,0.0
0659d7e9140d4c8790ef46003e30f514,-0.0037451894022524357,-0.0037451894022524357,0.0
07030fd431244721b416f1ad898ffeb3,-0.003584441263228655,-0.015171236358582973,0.011586795095354319
076fcc0d55aa452f949f4d92e074d50d,-0.050047095865011215,-0.050047095865011215,0.0
07a6e4ffcd6f4d4caad66fb043435c4f,-0.01971198059618473,-0.01971198059618473,0.0
07ac4f2a277e4d68823954e788e4be8c,-0.09013058990240097,-0.10700657963752747,0.016875989735126495
07eba9ddc28840d489afd0c222b0f056,-0.023542968556284904,-0.023542968556284904,0.0
08078980e5564ecd80cdab0d0c71f2ac,-0.003786046989262104,-0.005578487645834684,0.0017924406565725803
08642b2f02cf46adab1598b0ef664549,-0.023593105375766754,-0.023593105375766754,0.0
