sample_token,JC_mean_m_cheap,JC_max_m_cheap,JC_final_m_cheap,JC_lat_mean_m_cheap,JC_soft_mean_m_cheap,JC_soft_max_m_cheap,JC_soft_final_m_cheap,JC_soft_lat_mean_m_cheap,JC_mean_m_full,JC_max_m_full,JC_final_m_full,JC_lat_mean_m_full,JC_soft_mean_m_full,JC_soft_max_m_full,JC_soft_final_m_full,JC_soft_lat_mean_m_full,JC_cheap,JC_full,dJC,dJC_soft
00efc10ef0e3438480dc7ac6d0df60b2,0.7499999999999991,3.599999999999998,1.1999999999999957,0.0,0.06631822577494227,0.10347099777515574,0.10340318520111669,0.00258665084838805,0.7499999999999991,3.599999999999998,1.1999999999999957,0.0,0.06631822577494227,0.10347099777515574,0.10340318520111669,0.00258665084838805,0.7499999999999991,0.7499999999999991,0.0,0.0
00fd7d81fe4a4ea684e14ed50d5a37b8,0.6554076662032392,3.7947331922020573,0.0,0.22500000000000053,0.058704187429288915,0.12047671252399447,0.03239620705070559,0.009792423248291549,0.6048371326684487,2.6832815729997477,0.0,0.3000000000000007,0.027344306155659116,0.045741935960837754,0.01165695729715652,0.01190800666809011,0.6554076662032392,0.6048371326684487,0.05057053353479046,0.0313598812736298
0170ade2cf354eec9044a5993ba1c7ee,0.07499999999999996,1.1999999999999993,0.0,0.0,0.006455953367861077,0.01438672369732939,0.004527319743100678,0.002072525024413796,0.07499999999999996,1.1999999999999993,0.0,0.0,0.006455953367861077,0.01438672369732939,0.004527319743100678,0.002072525024413796,0.07499999999999996,0.07499999999999996,0.0,0.0
0199de548b04496da4b8bef9c6951ab9,2.7078945569443738,12.059850745345068,0.0,0.15000000000000036,0.4363992107004071,0.6877251912513737,0.20155870730257439,0.02495326995849645,1.2791538853603066,10.866462165764904,2.3999999999999986,0.07500000000000018,0.1847990029662216,0.27530338361362533,0.1221435698323,0.011668539047242188,2.7078945569443738,1.2791538853603066,1.4287406715840671,0.2516002077341855
01d0f2b18e56473d872fc2f36e99d908,4.875,12.0,12.0,0.0,0.5894593862741877,0.8961964348326997,0.3420890000148403,0.006083822250365412,5.325,12.0,12.0,0.0,0.6552284096320034,0.9591516709343192,0.4083267671080132,0.005333948135376243,4.875,5.325,-0.4500000000000002,-0.06576902335781565
021f100a552c4ad894918f998d0eb4b0,0.375,1.2000000000000028,1.1999999999999957,0.0,0.029773572661247784,0.04157849017485696,0.03064728637877708,0.0023830890655509585,0.375,1.2000000000000028,1.1999999999999957,0.0,0.029773572661247784,0.04157849017485696,0.03064728637877708,0.0023830890655509585,0.375,0.375,0.0,0.0
022185f5d8fe463590f4963c820513a6,6.909684513358485,15.646085772486352,15.646085772486352,0.22500000000000053,0.8867800826521441,1.6052169891901782,0.4269819432848919,0.022263622283934748,6.609923745987512,14.449913494550753,14.449913494550753,0.22500000000000053,0.8351733980753662,1.5191362080679336,0.4008159913946497,0.02075800895690927,6.909684513358485,6.609923745987512,0.299760767370973,0.05160668457677797
023c4df2d451409881d8e6ea82f14704,0.31770509831248434,2.683281572999751,0.0,0.07500000000000018,0.17638371676577255,0.40882313792094005,0.24822543865936925,0.04401683807373047,0.1499999999999999,1.1999999999999993,0.0,0.0,0.1342983619668382,0.3032310087757076,0.19608276696224242,0.03263740539550808,0.31770509831248434,0.1499999999999999,0.16770509831248442,0.042085354798934355
02663984599f4982809698103440bc6a,1.1871320343559644,3.6000000000000014,3.5999999999999943,0.15000000000000036,0.15271325226799398,0.2942073410430716,0.23267102693066838,0.026561450958252575,1.4871320343559638,4.799999999999997,3.5999999999999943,0.15000000000000036,0.16567165018092136,0.2991280613700941,0.260692972376563,0.025606870651244673,1.1871320343559644,1.4871320343559638,-0.2999999999999994,-0.012958397912927383
02b77820e04f4624aa31597716f9f886,0.0,0.0,0.0,0.0,0.03352172224788311,0.06693892405558224,0.017900466183240652,0.005865812301636186,0.0,0.0,0.0,0.0,0.03352172224788311,0.06693892405558224,0.017900466183240652,0.005865812301636186,0.0,0.0,0.0,0.0
