sample_token,tip_cheap,tip_full,G_TIP
00555b2de3954c988621617787d900f1,-0.29896387457847595,-0.29896387457847595,0.0
008c89588f2c409a897a8136668b363e,-0.00314596900716424,-0.003422361798584461,-0.00027639279142022133
00e3ea12ab3c40ca85b5d19afe3df599,-0.0073004853911697865,-0.0073004853911697865,0.0
00ee093616ef4d0abaafa4d9cf12d0bd,-0.037485916167497635,-0.026722377166152,0.010763539001345634
018544073581453fa7369ad7063135bf,-0.021195577457547188,-0.01624777540564537,0.004947802051901817
01df0413f9bb47478af656d87047fd6a,-0.0010360036976635456,-0.0010360036976635456,0.0
020dfd38919349dea80f90e5c326a3de,-0.043820422142744064,-0.050818394869565964,-0.006997972726821899
02b64c010ed84f8b87c4546571e4796d,-0.27410024404525757,-0.27410024404525757,0.0
03635bc0b8154a5790ee994192ba9017,-0.005356818903237581,-0.007779311388731003,-0.0024224924854934216
03f0ff95697543d2a63bf2ecc88c2f14,-0.004341951105743647,-0.015501304529607296,-0.01115935342386365
043dd37c4abb4970a148404098f7b7ab,-0.001333392458036542,-0.0006252573803067207,0.0007081350777298212
046f9ae6c3b14cb9a778eb7a5dd779a5,-0.013524975627660751,-0.009335321374237537,0.004189654253423214
047f8d54fab943b5b08b950bd2d1123a,-0.001399076427333057,-0.0016702278517186642,-0.00027115142438560724
04a58655c5f847118011c66becbf23b8,-0.04848553240299225,-0.05074477195739746,-0.0022592395544052124
05b837922fbd46fbab76efda7cea2373,-0.031015684828162193,-0.02713388204574585,0.0038818027824163437
061392f48e344b279c07eb6fb875df24,-0.007118883542716503,-0.0047287773340940475,0.0023901062086224556
06cc9133c0684cf2b676cf5f7c49e88b,-0.1307782232761383,-0.12711189687252045,0.003666326403617859
06e3204145384701825d1c3cdc707f35,-0.040554266422986984,-0.03830025717616081,0.002254009246826172
071f9d7f2c4f48fcb72fc17756bedfa7,-0.007980435155332088,-0.00677484180778265,0.0012055933475494385
0723a8ca18824b5ea36ae831977f6b3c,-0.03045652247965336,-0.021786797791719437,0.008669724687933922
07794b6977294d6185f1b4567cd10e4b,-0.07933249324560165,-0.07230078428983688,0.0070317089557647705
084cd90f5e4e49329d25632399b352f1,-0.010953656397759914,-0.010953656397759914,0.0
086488777f874869b694b023382c61f7,-0.012561609037220478,-0.012561609037220478,0.0
0873980b44db4b76b01fc3ca14e96963,-0.03799533098936081,-0.03937749192118645,-0.0013821609318256378
08adc1f8ccb941ebbcb6be4b90477b7f,-0.01964685693383217,-0.01964685693383217,0.0
08d8f55f3d0f46ff8c7490f8ac23e8ea,-0.05327220261096954,-0.045028235763311386,0.008243966847658157
090cc8955ca24ab290e29ce76f3b088b,-0.05544380098581314,-0.05544380098581314,0.0
09c20b036021493ea64c166cd51ac14c,-0.013622739352285862,-0.013622739352285862,0.0
0a597f318c934343bc353de70102be6e,-0.027136843651533127,-0.02775571309030056,-0.0006188694387674332
0aa8264e9c3e4270a6bc5ee4c417946c,-0.00030699133640155196,-0.0008866831776686013,-0.0005796918412670493
0b03409f980d495f8895785ec6963cb6,-0.024412760511040688,-0.02404116839170456,0.00037159211933612823
0bc4310298d34311a063c0fc07879f4f,-0.00012576053268276155,-0.00010031960846390575,2.5440924218855798e-05
0c6013f2ffd8405794d09dff6f7f412d,-0.27030301094055176,-0.27030301094055176,0.0
0c7e29325ae5462ca0fd1d45b2fcda8b,-0.0057503217831254005,-0.007307075429707766,-0.001556753646582365
0ca7e4ab1f17416b9b40a867becc746e,-0.08243463188409805,-0.0713026225566864,0.011132009327411652
0d2c39d562e7477fa7b158cd1478667c,-0.020328011363744736,-0.007462208159267902,0.012865803204476833
0e966fcc0e204fcc99cdf4d6a30b7fbb,-0.1021827757358551,-0.03839579597115517,0.06378697976469994
0fa318e62d0540f5a20cda4b21842eda,-0.0862366333603859,-0.12218872457742691,-0.035952091217041016
102fb6fa7ea84b9ebd2775d460389d3c,-0.00325227458961308,-0.00325227458961308,0.0
1232e4600cb4400db443ae7e6a710c1c,-0.10402067005634308,-0.10251021385192871,0.0015104562044143677
1247776e94cd4c2999df4d8cf07b43ee,-0.021143047139048576,-0.03550169616937637,-0.014358649030327797
143a8e6ae77e44b08ce72eccd1659302,-0.05407806485891342,-0.05181180313229561,0.002266261726617813
15800bc3dc714c7097dc5f3eb22d49dc,-0.021815920248627663,-0.05309830605983734,-0.03128238581120968
159259786fa9452984a95541fa7ec1ed,-0.001032044761814177,-0.0032694325782358646,-0.0022373878164216876
15ab3872150347678f4efca8c640ce75,0.0,0.0,0.0
15c9fc58c4544a929763a1f2a34a2269,-0.10078063607215881,-0.09044010937213898,0.010340526700019836
170cf44f4b394e639564bd69ff0829c7,-0.010020812042057514,-0.010813592001795769,-0.0007927799597382545
171635b86c1643e598b6e2fcb69030cd,-0.016822461038827896,-0.016146240755915642,0.0006762202829122543
176ca096590a49d89567d01694a27c45,-0.011897947639226913,-0.011897947639226913,0.0
17893294a75d4ec1918cba9c0c358de1,-0.03334983438253403,-0.03334983438253403,0.0
17a00680440148a495caf18f86077781,-0.013869566842913628,-0.009674247354269028,0.0041953194886446
17ea8c857d884c8ebb31ae19381e4322,-0.005095144733786583,-0.0037365485914051533,0.0013585961423814297
1814989d6d634d2ba55a8bfc453c628c,-0.014279362745583057,-0.014279362745583057,0.0
182cbaa9d85740f68f3436acc6073ef7,-0.11790088564157486,-0.11715300381183624,0.0007478818297386169
1946640a90254a28b9e368d4d94562e5,-0.008146749809384346,-0.008146749809384346,0.0
1a5dbed725a640b2b2f961e07f685ffc,-0.06113559380173683,-0.08314450830221176,-0.02200891450047493
1ac5ee6af3e847f0bf3b0626ec153179,-0.022589389234781265,-0.022589389234781265,0.0
1ae0605ba30943989bb5f430815e27a8,-0.029468853026628494,-0.011387653648853302,0.018081199377775192
1c5c0aea435941cc85d436afd450c22b,-0.005447389092296362,-0.005447389092296362,0.0
