sample_token,tip_cheap,tip_full,G_TIP
007cbcb1390c440fb48baf3478d1b529,-0.17650429904460907,-0.17952555418014526,-0.003021255135536194
012f334ee21b46be8133515d1ca58bc9,-0.06513916701078415,-0.09304136037826538,-0.02790219336748123
015a6df7ed1846f9983d0a40005f2d8b,-0.03804095834493637,-0.03433721512556076,0.0037037432193756104
0455b852008c4b38be278c2e7401cc08,-0.023757150396704674,-0.020244594663381577,0.0035125557333230972
045ecf94b83648229500b23058af3117,-1.0695657692849636e-09,-1.0695657692849636e-09,0.0
04f790baf5a44f359a8b797be0550994,-0.09961137920618057,-0.09769469499588013,0.0019166842103004456
04fdfebbf5a041edac1db9097a7e82e6,-0.003059294307604432,-0.008648197166621685,-0.005588902859017253
050338e5f60f4381a6c5436488a24139,-0.009652474895119667,-0.009697230532765388,-4.4755637645721436e-05
05334c5d74b349798d1fc8bd51d64501,-0.01791052147746086,-0.01791052147746086,0.0
055a989050974ba7b20ef264acfab0d7,-0.033858198672533035,-0.03269313648343086,0.0011650621891021729
05fa079df9534a328040c0dd2ba2103d,-0.11009600758552551,-0.11426246911287308,-0.004166461527347565
061805d66b424aa18267bdd7a955b761,-0.043523963540792465,-0.038499075919389725,0.0050248876214027405
062df314784749bab11d0598c1e3dc8c,-0.06068503111600876,-0.06068503111600876,0.0
0744a7e052bb4d008837e7344628b08b,-0.014626756310462952,-0.014655321836471558,-2.8565526008605957e-05
075ea49415a6494a8ad61054226f9f1c,-0.05252094566822052,-0.05252094566822052,0.0
0799ca6861ca490da7cace1abdf66dab,-0.03355086222290993,-0.03600688651204109,-0.0024560242891311646
07ccc9049a724e91b13610e0f849a705,-0.022349195554852486,-0.020926984027028084,0.0014222115278244019
09021dd29bdc4c1c9eb834204f34197b,-0.14309827983379364,-0.14280502498149872,0.0002932548522949219
0966ed2dfcd744ef831f394b7933f747,-0.030836420133709908,-0.013910914771258831,0.016925505362451077
0976bf335f734fa3ba456f77342837b0,-0.0008216418791562319,-0.0008216418791562319,0.0
09b340295e3f47a1960c088a1aec3062,-0.1457507461309433,-0.11837174743413925,0.027378998696804047
09c012e5bcd54afa8968abf07bcdbf00,-0.045881833881139755,-0.04654461890459061,-0.0006627850234508514
0afa886817744d61be66f0bcea2be47c,-0.0668369010090828,-0.060302965342998505,0.0065339356660842896
