sample_token,pkl_cheap,pkl_full,G_PKL
000cf4dfaab54d21a7314036fde74966,25.023738861083984,7.613596439361572,17.410142421722412
0073c1a820274b22b954dca66b35d7e5,19.434295654296875,13.792542457580566,5.641753196716309
007eef047a064d9ca8b7671d85ea3609,12.83047866821289,12.83047866821289,0.0
00e9bfb3dd2a4a58b322433e6a36d44d,50.421424865722656,50.817405700683594,-0.3959808349609375
010612c3b6aa4aa4ae152fc3d819e021,2.813807725906372,4.891422748565674,-2.0776150226593018
010e6fcca00f4e94ba530ce141c7bf24,0.40781503915786743,0.4922468662261963,-0.08443182706832886
0171207ee4304dc290a9cf27b0a0c2f3,13.775864601135254,13.775864601135254,0.0
017fcf87f7404bed9919b11be0b5562b,7.7834625244140625,7.836097717285156,-0.05263519287109375
025c656847f94b09baa7648ca5d70cc8,4.55313777923584,2.039545774459839,2.513592004776001
02f64cc49e0640f99b3f54903224c610,39.500492095947266,32.901100158691406,6.599391937255859
036a87945450427786a9ce565bd1e0d2,8.005062103271484,12.886147499084473,-4.881085395812988
03b428b824ef4fa5a2616198036c35c6,3.641523838043213,1.6647660732269287,1.9767577648162842
03dab2f26ac2455fbda1567321c706cf,0.6466301679611206,0.6466301679611206,0.0
03f676f5fd424934a8e3fc22604dc3c7,16.12626075744629,20.16497039794922,-4.03870964050293
0411eee335df4ef895f140396950a569,4.779541015625,3.8372116088867188,0.9423294067382812
044272282fe147918ba8422210de35bd,1.908005714416504,1.249898910522461,0.658106803894043
04ed9c2ff5114dc7a4e64cba2c0062c2,52.33453369140625,52.78759765625,-0.45306396484375
06c90758caf944608f9ba8087667c567,18.110427856445312,43.18830871582031,-25.077880859375
070378543a5f42f4a0f527bf5dd2366e,12.433633804321289,1.054772138595581,11.378861665725708
0729893238404ab4855b6180ea85aa1e,1.4552485942840576,2.23355770111084,-0.7783091068267822
07a022e7759a462aaab2e9bab0b9dd42,5.468361854553223,11.54069995880127,-6.072338104248047
07c67a2d418948a48107dc568b370824,1.8628029823303223,1.2091853618621826,0.6536176204681396
07e0bbd14bfc44c2962c1d0be3ca687f,2.2600250244140625,1.7296435832977295,0.530381441116333
08064c1d5ec84bd08fcf9b3acebd8e36,87.1509780883789,57.114898681640625,30.03607940673828
087dfdeef74b4ad0adf297d750097c42,4.548367023468018,3.4119210243225098,1.1364459991455078
093ed49120a943e5884dea0d26f4c53a,4.449390888214111,4.83689546585083,-0.38750457763671875
0967f8b7910c426ca134ec87b1d9cb0c,10.171991348266602,12.895267486572266,-2.723276138305664
09742d648cdb48e880ddeb123f33a529,25.33908462524414,21.944896697998047,3.3941879272460938
09932477b0e94956add44cb573924a07,3.3140676021575928,2.919987201690674,0.39408040046691895
09e74cd39b204772a30a985e3a1cba94,24.06647491455078,21.569297790527344,2.4971771240234375
0a19b2644364427b987a754a6159be58,4.572893142700195,5.175209999084473,-0.6023168563842773
0a3de46504504b028132df207871842a,13.683795928955078,7.180379867553711,6.503416061401367
0a71cd9e2ee94dfda79f9d87df741bba,49.35295867919922,37.236297607421875,12.116661071777344
0b09ec030a654aa687bcbd62daf030fa,3.800889730453491,4.125391483306885,-0.32450175285339355
0ba0c2a1f13e415b8462704e5d5748d3,20.111576080322266,28.512693405151367,-8.401117324829102
0c0d457506954f9ca28799e126b9cc1f,4.415295600891113,4.116033554077148,0.29926204681396484
0d93136f6245485a81c9069422e99122,70.02739715576172,72.59446716308594,-2.5670700073242188
0dca4eeb674d410e8d34356df2767c22,0.8982808589935303,1.5775530338287354,-0.6792721748352051
0dd8a00c53c7468db12b05be3570dba8,8.595002174377441,7.621547222137451,0.9734549522399902
0de5e9971456420cafc5f3bd7970bfd3,0.23809115588665009,0.23809115588665009,0.0
