sample_token,JC_mean_m_cheap,JC_max_m_cheap,JC_final_m_cheap,JC_lat_mean_m_cheap,JC_soft_mean_m_cheap,JC_soft_max_m_cheap,JC_soft_final_m_cheap,JC_soft_lat_mean_m_cheap,JC_mean_m_full,JC_max_m_full,JC_final_m_full,JC_lat_mean_m_full,JC_soft_mean_m_full,JC_soft_max_m_full,JC_soft_final_m_full,JC_soft_lat_mean_m_full,JC_cheap,JC_full,dJC,dJC_soft
007cbcb1390c440fb48baf3478d1b529,8.475,18.0,18.0,0.0,1.1496876281455857,1.8722109005486312,0.6862661035698552,0.020113849639892045,8.475,18.0,18.0,0.0,1.1496876281455857,1.8722109005486312,0.6862661035698552,0.020113849639892045,8.475,8.475,0.0,0.0
012f334ee21b46be8133515d1ca58bc9,0.2999999999999998,3.599999999999998,0.0,0.0,0.25826253182376746,0.3218046958165356,0.1961500153750076,0.01682410240173393,0.07499999999999996,1.1999999999999993,0.0,0.0,0.12422618774024231,0.217358863717431,0.07953501857890664,0.055048942565917525,0.2999999999999998,0.07499999999999996,0.22499999999999987,0.13403634408352516
015a6df7ed1846f9983d0a40005f2d8b,2.4,6.0,4.799999999999997,0.0,0.49108973248995563,0.7597539666576589,0.20043019472134765,0.0065789222717280715,2.25,6.0,4.799999999999997,0.0,0.44706475483563335,0.7160799014405753,0.14947591413007513,0.007544803619384144,2.4,2.25,0.1499999999999999,0.044024977654322284
0455b852008c4b38be278c2e7401cc08,0.4514823628377814,4.326661530556789,1.1999999999999957,0.375,0.05329667552476342,0.10323635731509714,0.10323635731509714,0.027928161621093572,0.3764823628377817,4.326661530556789,0.0,0.30000000000000027,0.04607302648803764,0.09855135438592169,0.09855135438592169,0.026970005035400035,0.4514823628377814,0.3764823628377817,0.07499999999999973,0.007223649036725781
045ecf94b83648229500b23058af3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04f790baf5a44f359a8b797be0550994,3.7047829128274934,7.299315036357867,3.7947331922020573,0.7500000000000018,0.619715100903431,0.9683395167936723,0.2930135948191358,0.04909257888793839,2.0116510757273707,4.947726750741191,3.7947331922020573,0.5250000000000012,0.26803751016738575,0.4302858869451628,0.11554908162992848,0.02325682640075666,3.7047829128274934,2.0116510757273707,1.6931318371001227,0.3516775907360452
04fdfebbf5a041edac1db9097a7e82e6,0.33106601717798256,1.6970562748477156,0.0,0.07500000000000018,0.06668094387702528,0.11134903920728403,0.11134903920728403,0.005984401702879616,0.22499999999999987,1.2000000000000028,0.0,0.0,0.0952283520527846,0.14929433296002675,0.02601985336831423,0.004243755340575639,0.33106601717798256,0.22499999999999987,0.1060660171779827,-0.02854740817575932
050338e5f60f4381a6c5436488a24139,0.15000000000000013,1.2000000000000028,0.0,0.0,0.03624172142235655,0.08280692658135615,0.003393115900338179,0.003885126113890802,0.07500000000000018,1.2000000000000028,0.0,0.0,0.022708916061416434,0.056201039739996385,0.008541794374873884,0.0020337581634515267,0.15000000000000013,0.07500000000000018,0.07499999999999996,0.013532805360940117
05334c5d74b349798d1fc8bd51d64501,0.6000000000000005,3.6000000000000014,0.0,0.0,0.05068786912594559,0.1310681235502812,0.0205849014366243,0.009812307357787375,0.6000000000000005,3.6000000000000014,0.0,0.0,0.05068786912594559,0.1310681235502812,0.0205849014366243,0.009812307357787375,0.6000000000000005,0.6000000000000005,0.0,0.0
055a989050974ba7b20ef264acfab0d7,1.7999999999999996,4.799999999999997,3.6000000000000014,0.0,0.3962940672245564,0.6151020929121404,0.1533159732204495,0.0043046951293934654,1.5,3.6000000000000014,3.6000000000000014,0.0,0.36721012413058285,0.5786370236544521,0.14032882114851897,0.003929471969603693,1.7999999999999996,1.5,0.2999999999999996,0.029083943093973552
05fa079df9534a328040c0dd2ba2103d,4.950000000000001,10.800000000000004,10.800000000000004,0.0,0.7324698178621802,1.0848224275184015,0.43825139894345894,0.014771890640258079,4.950000000000001,10.800000000000004,10.800000000000004,0.0,0.7324698178621802,1.0848224275184015,0.43825139894345894,0.014771890640258079,4.950000000000001,4.950000000000001,0.0,0.0
061805d66b424aa18267bdd7a955b761,0.2999999999999994,1.2000000000000028,0.0,0.0,0.03742068902292349,0.06741082643148653,0.013980519976124352,0.007233953475952681,0.2999999999999994,1.2000000000000028,0.0,0.0,0.03742068902292349,0.06741082643148653,0.013980519976124352,0.007233953475952681,0.2999999999999994,0.2999999999999994,0.0,0.0
062df314784749bab11d0598c1e3dc8c,3.391659385440784,7.200000000000003,7.200000000000003,0.15000000000000036,0.5343167764010854,0.7836531909589253,0.3992988906539652,0.024497938156127663,3.391659385440784,7.200000000000003,7.200000000000003,0.15000000000000036,0.5343167764010854,0.7836531909589253,0.3992988906539652,0.024497938156127663,3.391659385440784,3.391659385440784,0.0,0.0
0744a7e052bb4d008837e7344628b08b,0.38717082451262874,3.7947331922020573,0.0,0.07500000000000018,0.04266653342301257,0.06280890922181805,0.048480615466589966,0.008623123168945757,0.1499999999999997,1.1999999999999993,0.0,0.0,0.025038687679585878,0.047878213438215356,0.04257754800672173,0.007010650634766247,0.38717082451262874,0.1499999999999997,0.23717082451262905,0.01762784574342669
075ea49415a6494a8ad61054226f9f1c,1.35,3.6000000000000014,3.6000000000000014,0.0,0.19063593869275114,0.26401011949474235,0.12015038900790684,0.0030790328979497517,1.35,3.6000000000000014,3.6000000000000014,0.0,0.19063593869275114,0.26401011949474235,0.12015038900790684,0.0030790328979497517,1.35,1.35,0.0,0.0
0799ca6861ca490da7cace1abdf66dab,1.0499999999999998,2.3999999999999986,1.2000000000000028,0.0,0.21898582936388092,0.39632764247067315,0.07171906265490115,0.004450178146362838,1.125,2.3999999999999986,1.2000000000000028,0.0,0.21847723565573499,0.3826530543127388,0.07714572449030478,0.00435690879821804,1.0499999999999998,1.125,-0.07500000000000018,0.0005085937081459324
07ccc9049a724e91b13610e0f849a705,0.2250000000000001,1.2000000000000028,0.0,0.0,0.036976922548310864,0.08700860639867583,0.01659739359585241,0.0076754093170166016,0.1499999999999999,1.2000000000000028,0.0,0.0,0.04413705072401403,0.11094195632574542,0.008324437407561861,0.006779909133912465,0.2250000000000001,0.1499999999999999,0.07500000000000018,-0.007160128175703169
09021dd29bdc4c1c9eb834204f34197b,5.775,10.799999999999997,8.399999999999999,0.0,0.8731702057086334,1.2720239406221296,0.43906132742022813,0.009355115890502752,4.275,8.400000000000006,6.0,0.0,0.6979374149000235,1.0602491474886402,0.3458619280118485,0.007039690017700551,5.775,4.275,1.5,0.17523279080860987
0966ed2dfcd744ef831f394b7933f747,0.75,3.5999999999999943,0.0,0.0,0.019714012078411215,0.047915709358052144,0.033194981384503094,0.0023171424865733314,0.6000000000000003,3.5999999999999943,0.0,0.0,0.03362772202162237,0.061922890014290834,0.007387580977851156,0.003832769393921076,0.75,0.6000000000000003,0.1499999999999997,-0.013913709943211155
0976bf335f734fa3ba456f77342837b0,0.07500000000000018,1.2000000000000028,0.0,0.0,0.0036817353401201553,0.006400274880791481,0.0011505109245652804,0.00039024353027272696,0.07500000000000018,1.2000000000000028,0.0,0.0,0.0036817353401201553,0.006400274880791481,0.0011505109245652804,0.00039024353027272696,0.07500000000000018,0.07500000000000018,0.0,0.0
09b340295e3f47a1960c088a1aec3062,6.450000000000001,12.0,7.200000000000003,0.0,0.9788961374737402,1.3821957081049907,0.559516620136818,0.02381987571716282,5.550000000000001,10.799999999999997,7.200000000000003,0.0,0.8387527303123645,1.240317070465267,0.3969733661208897,0.021916580200195046,6.450000000000001,5.550000000000001,0.9000000000000004,0.14014340716137563
09c012e5bcd54afa8968abf07bcdbf00,0.849341649025256,3.7947331922020515,1.1999999999999957,0.14999999999999947,0.13575574153776626,0.21453573602722664,0.08417739179096334,0.011695003509522461,1.632916219971838,4.9477267507411895,3.794733192202055,0.5249999999999995,0.1808549893104701,0.295272120769194,0.09696096265329136,0.008888483047484907,0.849341649025256,1.632916219971838,-0.7835745709465819,-0.04509924777270383
0afa886817744d61be66f0bcea2be47c,0.1499999999999997,1.1999999999999993,0.0,0.0,0.012971627995771954,0.02641847430684047,0.016330015652537257,0.001103067398070312,0.1499999999999997,1.1999999999999993,0.0,0.0,0.012971627995771954,0.02641847430684047,0.016330015652537257,0.001103067398070312,0.1499999999999997,0.1499999999999997,0.0,0.0
0c10b2165f86467dae3b2d30516726e3,0.3750000000000002,3.6000000000000014,3.6000000000000014,0.0,0.08980194853249329,0.1621905029765152,0.04742494030398447,0.004927253723145064,0.3750000000000002,3.6000000000000014,3.6000000000000014,0.0,0.08980194853249329,0.1621905029765152,0.04742494030398447,0.004927253723145064,0.3750000000000002,0.3750000000000002,0.0,0.0
0d12459cd86a4e6a87b48b779d9e3469,0.2250000000000003,2.400000000000002,0.0,0.0,0.05972086920706239,0.10014673697805859,0.038905127915609065,0.0032382488250726205,1.275,5.9999999999999964,0.0,0.0,0.18793818460145048,0.26413945145122125,0.10067081857148517,0.004557037353516424,0.2250000000000003,1.275,-1.0499999999999996,-0.12821731539438808
0dc36bc3a7aa4b3bb221ca96d15c29ec,0.07499999999999996,1.1999999999999993,0.0,0.0,0.0357968014008333,0.06521964637244951,0.03460876316199988,0.007830190658569158,0.4500000000000002,2.400000000000002,2.400000000000002,0.0,0.04308505447740843,0.10827315983220209,0.024266163211001716,0.009075593948363991,0.07499999999999996,0.4500000000000002,-0.3750000000000002,-0.00728825307657513
0f160877acfe48379c9ee87ca96a86f7,0.5999999999999996,2.3999999999999986,1.2000000000000028,0.0,0.16231136045502048,0.34727815045303234,0.016452632790978982,0.003482007980347035,0.5999999999999996,2.3999999999999986,1.2000000000000028,0.0,0.16043297601659354,0.33957397548705,0.029806059904795984,0.0030396938323975498,0.5999999999999996,0.5999999999999996,0.0,0.0018783844384269444
1076169d8ae84fbca5f00a397aea73e8,0.0,0.0,0.0,0.0,0.004326671751872874,0.00812923873463816,0.0038793985794153226,0.0006993770599361682,0.0,0.0,0.0,0.0,0.004326671751872874,0.00812923873463816,0.0038793985794153226,0.0006993770599361682,0.0,0.0,0.0,0.0
10a87a628ce840bc9709495041166db2,0.9749999999999996,10.799999999999997,1.1999999999999957,0.0,0.11989026012343235,0.21695909022918242,0.053650104128489924,0.0019937038421629083,0.9749999999999999,10.799999999999997,0.0,0.0,0.07671825018020438,0.1392813142271004,0.042041861213262956,0.002128458023071822,0.9749999999999996,0.9749999999999999,-2.220446049250313e-16,0.043172009943227965
10ad8522733c4c47bcf7dc32cb38762f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11276f3ed7204ff3bdce357465552c58,0.18106601717798188,1.6970562748477107,0.0,0.07499999999999973,0.13231984081421952,0.2530647329020958,0.07631876381603697,0.017986679077148793,0.18106601717798188,1.6970562748477107,0.0,0.07499999999999973,0.13231984081421952,0.2530647329020958,0.07631876381603697,0.017986679077148793,0.18106601717798188,0.18106601717798188,0.0,0.0
114d8a1f9c4a46a5b4fec1e552027213,0.0,0.0,0.0,0.0,0.030461904830502557,0.05686737222352667,0.02121276312158437,0.0021968364715569955,0.0,0.0,0.0,0.0,0.030461904830502557,0.05686737222352667,0.02121276312158437,0.0021968364715569955,0.0,0.0,0.0,0.0
12900de6be624b15b11f08125b9aa555,0.22499999999999987,1.2000000000000028,0.0,0.0,0.060760608490790596,0.08688753184224379,0.03775835142914441,0.0021998405456540304,0.22499999999999987,1.2000000000000028,0.0,0.0,0.060760608490790596,0.08688753184224379,0.03775835142914441,0.0021998405456540304,0.22499999999999987,0.22499999999999987,0.0,0.0
134c7f63827c4b858a2a4ce0582d8f6e,0.5250000000000004,2.3999999999999986,1.2000000000000028,0.0,0.023723776258806183,0.07297180010120591,0.014726149179464871,0.004876613616945136,0.5250000000000004,2.3999999999999986,1.2000000000000028,0.0,0.023723776258806183,0.07297180010120591,0.014726149179464871,0.004876613616945136,0.5250000000000004,0.5250000000000004,0.0,0.0
14684fc1b81a43888b992d553add01cf,3.474870105423413,8.653323061113573,8.653323061113573,1.4999999999999987,0.3528539590391717,0.48992785253953935,0.2446963857333635,0.10201106071472044,5.442640687119285,8.48528137423857,8.48528137423857,0.6000000000000014,0.06236205476387242,0.12241841408830477,0.043651566862549306,0.0172831535339375,3.474870105423413,5.442640687119285,-1.9677705816958722,0.2904919042752993
165ea83183ee455e9cc4cd86bdb899ce,0.6750000000000003,3.6000000000000014,0.0,0.0,0.06491641310129065,0.16366137733941485,0.007705518701772825,0.0025650501251219815,0.07500000000000018,1.2000000000000028,0.0,0.0,0.025419180268172727,0.04687346312491722,0.00994948498375312,0.0009069442749027878,0.6750000000000003,0.07500000000000018,0.6000000000000001,0.03949723283311792
1668a4bb60384871aded3c88973dee31,2.8499999999999988,8.399999999999999,8.399999999999999,0.0,0.49060290895972636,0.7779364602824815,0.20294080063517334,0.004753017425535688,2.0999999999999988,7.199999999999996,7.199999999999996,0.0,0.3169286429996291,0.538226758199201,0.07789233376167277,0.003740215301512695,2.8499999999999988,2.0999999999999988,0.75,0.17367426596009727
16c02b4cb158498886c33bc14e813628,0.0,0.0,0.0,0.0,0.1336606283453452,0.19592928030928838,0.09825336965480619,0.01926026344299281,0.0,0.0,0.0,0.0,0.1336606283453452,0.19592928030928838,0.09825336965480619,0.01926026344299281,0.0,0.0,0.0,0.0
175e722f343f40398151b03853044719,1.381066017177983,3.6000000000000014,1.2000000000000028,0.07500000000000018,0.25051025117681014,0.514348787899012,0.027983919964857662,0.01315598487853853,1.381066017177983,3.6000000000000014,1.2000000000000028,0.07500000000000018,0.25051025117681014,0.514348787899012,0.027983919964857662,0.01315598487853853,1.381066017177983,1.381066017177983,0.0,0.0
179be54cff344422be7dba430320521c,9.225,16.8,12.0,0.0,1.2415969872756751,2.031674326676601,0.7343029519388737,0.02517914772033647,9.225,16.8,12.0,0.0,1.2415969872756751,2.031674326676601,0.7343029519388737,0.02517914772033647,9.225,9.225,0.0,0.0
17e2c5b3278046ed8b0dfb81871c851a,2.85,7.200000000000003,7.200000000000003,0.0,0.5162200831190327,0.977914551402048,0.2689928240353433,0.012797927856445845,1.5000000000000007,4.800000000000001,2.4000000000000057,0.0,0.2579453953582482,0.5641820678914793,0.10611925583296533,0.010585069656373403,2.85,1.5000000000000007,1.3499999999999994,0.2582746877607845
18ad5b3aea22454398cc279f33b9a799,0.7592329219213243,4.9477267507411895,1.2000000000000028,0.07499999999999973,0.06085039724717076,0.1313418394745328,0.023195796449517234,0.008893918991086824,0.7592329219213243,4.9477267507411895,1.2000000000000028,0.07499999999999973,0.06085039724717076,0.1313418394745328,0.023195796449517234,0.008893918991086824,0.7592329219213243,0.7592329219213243,0.0,0.0
1912f794c8674817b24675985ea9388c,0.9000000000000004,2.3999999999999986,2.3999999999999986,0.0,0.10937657457087718,0.18768550236264528,0.05417421697016391,0.0030116558074948507,0.9000000000000004,2.3999999999999986,2.3999999999999986,0.0,0.10742053216084743,0.187103161293037,0.05116181952745421,0.0030485630035399502,0.9000000000000004,0.9000000000000004,0.0,0.0019560424100297513
19fdea76511c4429a60153a003634ed3,0.9400795277473599,9.67470929795826,5.366563145999499,0.44999999999999973,0.04091703076672105,0.14034654444206923,0.14034654444206923,0.03431625366210911,1.0150795277473599,9.67470929795826,5.366563145999499,0.44999999999999973,0.043277927190140945,0.13655268755881259,0.13655268755881259,0.033832168579102095,0.9400795277473599,1.0150795277473599,-0.07499999999999996,-0.0023608964234198976
1a2beb30f34247c79283f07128ebdab7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1a5510a816474f1aa0961681f8eab34d,0.44999999999999996,2.3999999999999986,0.0,0.0,0.03809782956056814,0.06927400205674165,0.015733289454951907,0.0021951198577863096,0.44999999999999996,2.3999999999999986,0.0,0.0,0.03809782956056814,0.06927400205674165,0.015733289454951907,0.0021951198577863096,0.44999999999999996,0.44999999999999996,0.0,0.0
1be00ab59d1d4244ad5e5b848ea4c3a3,5.925000000000001,9.600000000000001,7.200000000000003,0.0,0.9537711727747389,1.2817866395138426,0.5546385174118923,0.015933752059936523,5.925000000000001,9.600000000000001,7.200000000000003,0.0,0.9537711727747389,1.2817866395138426,0.5546385174118923,0.015933752059936523,5.925000000000001,5.925000000000001,0.0,0.0
1bf0669e9da34c17a25a6362d8a3b3d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c6d9929bbb840d0975fbf15ed9186d7,0.0,0.0,0.0,0.0,0.004679424061351937,0.011338757178736782,0.011338757178736782,0.0005626201629644889,0.0,0.0,0.0,0.0,0.004679424061351937,0.011338757178736782,0.011338757178736782,0.0005626201629644889,0.0,0.0,0.0,0.0
1e3d0bc68d0c493f963988f60bf5fb41,1.9499999999999997,4.799999999999997,4.799999999999997,0.0,0.30339777852801414,0.5141167657885277,0.11510268037637127,0.007745933532716354,1.6499999999999997,4.799999999999997,4.799999999999997,0.0,0.25118941571413606,0.4243185373644824,0.10724584982995307,0.007944488525391424,1.9499999999999997,1.6499999999999997,0.30000000000000004,0.052208362813878084
1e43672fe86540b78402473300ca4c8f,1.1250000000000002,6.0,0.0,0.0,0.07248134434120247,0.10318076359329838,0.06238972509431618,0.007264995574952859,0.7500000000000002,3.6000000000000014,1.2000000000000028,0.0,0.062087185797137956,0.15430573963099767,0.0367155865136534,0.004916238784789861,1.1250000000000002,0.7500000000000002,0.375,0.010394158544064516
1e826ac20baa41bbbe2046b14897e618,0.0,0.0,0.0,0.0,0.004229823312068836,0.010073325707617679,0.002676195422366985,0.0008409976959229404,0.0,0.0,0.0,0.0,0.004229823312068836,0.010073325707617679,0.002676195422366985,0.0008409976959229404,0.0,0.0,0.0,0.0
1ee6726a7f75445b8603980cb2bc20df,0.1499999999999997,1.1999999999999993,0.0,0.07499999999999973,0.060501388497663566,0.08924781536737071,0.07876061739405087,0.021164131164549627,0.1499999999999997,1.1999999999999993,0.0,0.07499999999999973,0.060501388497663566,0.08924781536737071,0.07876061739405087,0.021164131164549627,0.1499999999999997,0.1499999999999997,0.0,0.0
1efe6efdec394a219cfda8e18e297242,0.0,0.0,0.0,0.0,0.023188167788962044,0.05129125427801901,0.01755433991688552,0.0134213447570799,0.0,0.0,0.0,0.0,0.023188167788962044,0.05129125427801901,0.01755433991688552,0.0134213447570799,0.0,0.0,0.0,0.0
1f0a495a2b76420b9cadbc61723e1d46,1.464791155725333,6.997142273814361,6.997142273814361,0.4500000000000002,0.1715708466177685,0.2856291404484165,0.03960347506567814,0.023317480087281073,0.0,0.0,0.0,0.0,0.004367249045951812,0.009885996566651852,0.0005328377005983172,0.0010930538177480464,1.464791155725333,0.0,1.464791155725333,0.1672035975718167
1fe2834ee41a4f81b8323b27d92139d1,0.30000000000000004,1.2000000000000028,0.0,0.0,0.04998292081644839,0.07434562625289776,0.035589521733796446,0.0041986942291249996,0.22499999999999987,1.1999999999999993,0.0,0.0,0.045284048461952234,0.08038596578972397,0.017709821056827574,0.003903436660766868,0.30000000000000004,0.22499999999999987,0.07500000000000018,0.004698872354496154
1fe92624dcb54dd8b6a47537d8aa1ba9,3.75,8.399999999999999,6.0,0.0,0.47248675579237126,0.797502265597824,0.17503142621019702,0.01105513572692951,3.75,8.399999999999999,6.0,0.0,0.47248675579237126,0.797502265597824,0.17503142621019702,0.01105513572692951,3.75,3.75,0.0,0.0
20354d14175b447a93ffcd4eabd54732,0.6092329219213242,4.9477267507411895,1.1999999999999957,0.07499999999999973,0.03963901745592119,0.1197847766596523,0.008425708680076372,0.007226514816283558,0.375,1.2000000000000028,1.1999999999999957,0.0,0.06563793466375786,0.12920709183766882,0.029585521448410954,0.007238817214964666,0.6092329219213242,0.375,0.23423292192132417,-0.025998917207836675
20a68f4f6d5e46edb6c4d9e8321ced5b,0.22499999999999964,1.1999999999999993,0.0,0.0,0.021484347692302327,0.07114279988604658,0.005922091383005142,0.004161643981933416,0.15000000000000013,1.2000000000000028,0.0,0.0,0.02245963904340008,0.042815712717735065,0.010553632002232888,0.0034160614013667434,0.22499999999999964,0.15000000000000013,0.07499999999999951,-0.0009752913510977512
20a871df4033487ab94d4d3b86f69af1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20df43740cba4411a810e204501af71a,0.6842329219213246,4.947726750741192,0.0,0.07499999999999973,0.04108510495946688,0.06308661441045078,0.022290991306334728,0.010572338104247514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842329219213246,0.0,0.6842329219213246,0.04108510495946688
21f333d5deb043bba7fe772ff5775b0e,0.4987711154904655,2.6832815729997446,0.0,0.1499999999999999,0.03167466065867953,0.0672513983860122,0.0672513983860122,0.019436359405517578,0.34541634565979895,4.3266615305567875,0.0,0.1499999999999999,0.011646764579666027,0.018951869903879006,0.0039664132553931765,0.001199340820313921,0.4987711154904655,0.34541634565979895,0.15335476983066654,0.0200278960790135
22cf2c4cb66d47c9878b6f9aec065ab5,0.825,2.4000000000000057,0.0,0.0,0.08483287345913543,0.1251981920523538,0.08098868029237398,0.009744215011596502,0.5250000000000001,2.3999999999999986,0.0,0.0,0.025456372113730676,0.0418505867486431,0.02870183515772076,0.014182806015014648,0.825,0.5250000000000001,0.2999999999999998,0.05937650134540475
234b0f37af694571876a745e5bbb5e08,0.16770509831248423,2.6832815729997477,0.0,0.07500000000000018,0.007151582734588739,0.01879046230755058,0.01879046230755058,0.00332279205322239,0.9251315618319429,6.118823416311337,6.118823416311337,0.1499999999999999,0.07668694138435302,0.1060724564859036,0.0740252300368756,0.007521200180053533,0.16770509831248423,0.9251315618319429,-0.7574264635194586,-0.06953535864976428
23e2233434534104ab77e30f8c5289c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23e4bbcd10fe43e1982867dab19c79e8,0.5604101966249685,2.683281572999751,0.0,0.15000000000000036,0.02296210728628946,0.054362880284465606,0.007372815084286273,0.012367343902587091,1.0810660171779825,3.6000000000000014,1.2000000000000028,0.07500000000000018,0.10950390804821225,0.1862447129230248,0.02255630899601017,0.008868455886840376,0.5604101966249685,1.0810660171779825,-0.520655820553014,-0.08654180076192279
23e7d17b256348638af3b2739b80a5ca,2.3999999999999995,10.799999999999997,0.0,0.0,0.3551794046778699,0.5049683927875702,0.21782125146985326,0.009656667709349698,2.0999999999999996,10.799999999999997,0.0,0.0,0.06271698822915504,0.08803281133882021,0.04915103133368425,0.007074022293091176,2.3999999999999995,2.0999999999999996,0.2999999999999998,0.29246241644871485
250567bed6a74e65af339941b8beb48f,0.5914762138029507,2.683281572999751,0.0,0.30000000000000027,0.07430102857463464,0.15638354455338363,0.05564004524243377,0.03433313369750968,0.5914762138029507,2.683281572999751,0.0,0.30000000000000027,0.07430102857463464,0.15638354455338363,0.05564004524243377,0.03433313369750968,0.5914762138029507,0.5914762138029507,0.0,0.0
25ec1486a7af4c66ad8360acf66c544a,2.925,6.0,6.0,0.0,0.6206162698890667,1.0970366825802456,0.33361510539981964,0.01604418754577619,0.9749999999999999,2.3999999999999986,0.0,0.0,0.3582599641806091,0.6621145791296524,0.19278033828993063,0.02295942306518528,2.925,0.9749999999999999,1.95,0.2623563057084576
261e4db3a18c4c23944f61bd6e51cf0c,0.31770509831248417,2.6832815729997477,0.0,0.07500000000000018,0.03894297296480155,0.04668310643687587,0.03924193708471094,0.004951429367064719,0.44999999999999973,3.6000000000000014,0.0,0.0,0.06326035961586327,0.07784637281049608,0.062851446626281,0.003820610046385564,0.31770509831248417,0.44999999999999973,-0.13229490168751556,-0.024317386651061715
26642e465b5e41ee981d735021a77636,5.927497228377968,18.03995565404749,18.03995565404749,0.07500000000000018,0.8275290404516835,1.2207092834469884,0.6031747822777002,0.02224245071411124,5.927497228377968,18.03995565404749,18.03995565404749,0.07500000000000018,0.8198855685698268,1.224613957984006,0.5836718516519084,0.01850180625915465,5.927497228377968,5.927497228377968,0.0,0.007643471881856767
27a90215d20b449a83e8b387f3cc0cb5,4.455636668355278,8.400000000000006,8.400000000000006,0.22500000000000053,0.6678184077166315,0.8702192391771069,0.493054825770875,0.04477486610412518,2.4214037464339535,4.947726750741194,2.4000000000000057,0.15000000000000036,0.5379102523640891,0.7160541048563783,0.3916528360359455,0.03673281669616779,4.455636668355278,2.4214037464339535,2.0342329219213244,0.1299081553525424
