sample_token,tip_cheap,tip_full,G_TIP
00555b2de3954c988621617787d900f1,0.0,0.0,0.0
008c89588f2c409a897a8136668b363e,-0.00018558232113718987,-0.00011535041267052293,-7.023190846666694e-05
00e3ea12ab3c40ca85b5d19afe3df599,-0.0073004853911697865,-0.002808606019243598,-0.0044918793719261885
00ee093616ef4d0abaafa4d9cf12d0bd,-0.004877859726548195,-0.005085950251668692,0.00020809052512049675
018544073581453fa7369ad7063135bf,-0.0028422707691788673,-0.0016593182226642966,-0.0011829525465145707
01df0413f9bb47478af656d87047fd6a,-0.0010360036976635456,-0.0010360036976635456,0.0
020dfd38919349dea80f90e5c326a3de,-0.0017201534938067198,-0.0017201534938067198,0.0
02b64c010ed84f8b87c4546571e4796d,-0.27410024404525757,-0.27410024404525757,0.0
03635bc0b8154a5790ee994192ba9017,-0.004100277554243803,-0.004950620234012604,0.0008503426797688007
03f0ff95697543d2a63bf2ecc88c2f14,-0.0030742406379431486,-0.05066477507352829,0.04759053443558514
043dd37c4abb4970a148404098f7b7ab,-0.0008593954844400287,-0.0007584764389321208,-0.00010091904550790787
046f9ae6c3b14cb9a778eb7a5dd779a5,-0.013524975627660751,-0.005255091469734907,-0.008269884157925844
047f8d54fab943b5b08b950bd2d1123a,-0.0004984195693396032,-0.0003361757262609899,-0.00016224384307861328
04a58655c5f847118011c66becbf23b8,-0.04848553240299225,-0.04313608258962631,-0.005349449813365936
05b837922fbd46fbab76efda7cea2373,-0.031015684828162193,-0.02713388204574585,-0.0038818027824163437
061392f48e344b279c07eb6fb875df24,-0.0088317496702075,-0.006713338196277618,-0.002118411473929882
06cc9133c0684cf2b676cf5f7c49e88b,-0.1381661742925644,-0.12191003561019897,-0.016256138682365417
06e3204145384701825d1c3cdc707f35,-0.031734202057123184,-0.028870126232504845,-0.0028640758246183395
071f9d7f2c4f48fcb72fc17756bedfa7,-0.007980435155332088,-0.00677484180778265,-0.0012055933475494385
0723a8ca18824b5ea36ae831977f6b3c,-0.042617712169885635,-0.023100655525922775,-0.01951705664396286
07794b6977294d6185f1b4567cd10e4b,-0.07933249324560165,-0.06891157478094101,-0.010420918464660645
