sample_token,tip_cheap,tip_full,G_TIP
007cbcb1390c440fb48baf3478d1b529,-0.16798751056194305,-0.16798751056194305,0.0
012f334ee21b46be8133515d1ca58bc9,-0.050136107951402664,-0.04379574581980705,-0.006340362131595612
015a6df7ed1846f9983d0a40005f2d8b,-0.03436041995882988,-0.03238235414028168,-0.0019780658185482025
0455b852008c4b38be278c2e7401cc08,-0.02229832299053669,-0.011249261908233166,-0.011049061082303524
045ecf94b83648229500b23058af3117,-1.0695657692849636e-09,-1.0695657692849636e-09,0.0
04f790baf5a44f359a8b797be0550994,-0.09169911593198776,-0.06313628703355789,-0.02856282889842987
04fdfebbf5a041edac1db9097a7e82e6,-0.003059294307604432,-0.005955762695521116,0.002896468387916684
050338e5f60f4381a6c5436488a24139,-0.01148497499525547,-0.008824275806546211,-0.002660699188709259
05334c5d74b349798d1fc8bd51d64501,-0.01791052147746086,-0.01791052147746086,0.0
055a989050974ba7b20ef264acfab0d7,-0.03293836861848831,-0.028845753520727158,-0.004092615097761154
05fa079df9534a328040c0dd2ba2103d,-0.09350082278251648,-0.09350082278251648,0.0
061805d66b424aa18267bdd7a955b761,-0.00855215359479189,-0.00855215359479189,0.0
062df314784749bab11d0598c1e3dc8c,-0.06068503111600876,-0.06068503111600876,0.0
0744a7e052bb4d008837e7344628b08b,-0.006082296371459961,-0.007764280308037996,0.0016819839365780354
075ea49415a6494a8ad61054226f9f1c,-0.05252094566822052,-0.05252094566822052,0.0
0799ca6861ca490da7cace1abdf66dab,-0.037451621145009995,-0.03699846938252449,-0.00045315176248550415
07ccc9049a724e91b13610e0f849a705,-0.018053514882922173,-0.01667710579931736,-0.0013764090836048126
09021dd29bdc4c1c9eb834204f34197b,-0.14232118427753448,-0.10712679475545883,-0.03519438952207565
0966ed2dfcd744ef831f394b7933f747,-0.011903204023838043,-0.006157958414405584,-0.005745245609432459
0976bf335f734fa3ba456f77342837b0,-0.0008216418791562319,-0.0008216418791562319,0.0
09b340295e3f47a1960c088a1aec3062,-0.15068060159683228,-0.14006589353084564,-0.010614708065986633
09c012e5bcd54afa8968abf07bcdbf00,-0.034577108919620514,-0.03474338725209236,0.00016627833247184753
0afa886817744d61be66f0bcea2be47c,-0.0018853736110031605,-0.0018853736110031605,0.0
0c10b2165f86467dae3b2d30516726e3,-0.02365744672715664,-0.02365744672715664,0.0
0d12459cd86a4e6a87b48b779d9e3469,-0.005382488016039133,-0.01002279482781887,0.0046403068117797375
0dc36bc3a7aa4b3bb221ca96d15c29ec,-0.015136770904064178,-0.023558849468827248,0.00842207856476307
0f160877acfe48379c9ee87ca96a86f7,-0.015435334295034409,-0.012699817307293415,-0.0027355169877409935
1076169d8ae84fbca5f00a397aea73e8,-0.0017931921174749732,-0.0017931921174749732,0.0
10a87a628ce840bc9709495041166db2,-0.015362467616796494,-0.00869117770344019,-0.006671289913356304
10ad8522733c4c47bcf7dc32cb38762f,-4.729372449219227e-10,-4.729372449219227e-10,0.0
11276f3ed7204ff3bdce357465552c58,-0.007913659326732159,-0.007913659326732159,0.0
114d8a1f9c4a46a5b4fec1e552027213,-0.005276819225400686,-0.005276819225400686,0.0
12900de6be624b15b11f08125b9aa555,-0.015192227438092232,-0.015192227438092232,0.0
134c7f63827c4b858a2a4ce0582d8f6e,-0.0017689382657408714,-0.0017689382657408714,0.0
14684fc1b81a43888b992d553add01cf,-0.09121264517307281,-0.043874986469745636,-0.04733765870332718
