task,variant,signal,quota,eta,eta_lo,eta_hi,reduction_frac
longitudinal,oracle,PKL_gain,0.1,0.19472267825050307,-0.04649839466586971,0.39941787715658,0.04873872877737123
longitudinal,oracle,PKL_gain,0.2,0.109253397702624,-0.20439244789106054,0.3446442031664262,0.027345924812025368
longitudinal,oracle,PKL_gain,0.3,0.18077175778591517,-0.17648871896930926,0.4038491317717322,0.045246839004555464
longitudinal,oracle,PKL_gain,0.5,0.2504198138122162,-0.12063284948958601,0.5335815122372647,0.06267961952624733
longitudinal,oracle,TIP_gain,0.1,0.13925615760494678,-0.08920401497509965,0.3643210207641508,0.03485556051850796
longitudinal,oracle,TIP_gain,0.2,0.07005414905810707,-0.24388412472195303,0.3347132765630835,0.017534424861803663
longitudinal,oracle,TIP_gain,0.3,0.09206389218879175,-0.24062015302710027,0.3682331761352459,0.02304342314872138
longitudinal,oracle,TIP_gain,0.5,0.1438546271497815,-0.2189939259721287,0.4614960234551798,0.03600654900095054
longitudinal,oracle,decision_oracle_dJ,0.1,1.0,1.0,1.0,0.2502981635999828
longitudinal,oracle,decision_oracle_dJ,0.2,1.0,1.0,1.0,0.2502981635999828
longitudinal,oracle,decision_oracle_dJ,0.3,1.0,1.0,1.0,0.2502981635999828
longitudinal,oracle,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.2502981635999828
longitudinal,oracle,uncertainty [scene-z],0.1,-0.016682669006624434,-0.09717851869516257,0.08154040343192473,-0.004175641416304446
longitudinal,oracle,uncertainty [scene-z],0.2,-0.05763234085383834,-0.25246977429094664,0.08806811495550494,-0.014425269079684002
longitudinal,oracle,uncertainty [scene-z],0.3,0.054371929668717046,-0.1590680010864525,0.25546922625386703,0.0136091941474673
longitudinal,oracle,uncertainty [scene-z],0.5,0.18785595614284017,-0.07943969316961698,0.38265408295766007,0.04702000084387181
longitudinal,oracle,criticality [scene-z],0.1,0.044196484322939385,-0.09894947449206583,0.20921257570617094,0.011062298863607158
longitudinal,oracle,criticality [scene-z],0.2,0.15603612501989964,-0.04419340620293144,0.34892423074353374,0.03905555554773821
longitudinal,oracle,criticality [scene-z],0.3,0.2251007938688493,-0.039669795653861376,0.4667206722364918,0.05634231533027125
longitudinal,oracle,criticality [scene-z],0.5,0.4270915582813889,0.10452211621078229,0.6604482044611993,0.10690023272688667
longitudinal,oracle,perception_oracle_dE [scene-z],0.1,0.22240350702087575,0.09323465232969981,0.37410549554488703,0.055667189385521086
longitudinal,oracle,perception_oracle_dE [scene-z],0.2,0.37310380923921593,0.20738362966050372,0.5394267900167223,0.09338719828473405
longitudinal,oracle,perception_oracle_dE [scene-z],0.3,0.4288864617418185,0.2371715939611401,0.624856244036601,0.10734949376687146
longitudinal,oracle,perception_oracle_dE [scene-z],0.5,0.42466261555935464,0.04728199136086325,0.6982524223549866,0.10629227282407196
longitudinal,oracle,best_dE_metric (E6_risk_weighted) [scene-z],0.1,0.48209623266356844,0.27693895627361037,0.6344275809579657,0.12066780171416124
longitudinal,oracle,best_dE_metric (E6_risk_weighted) [scene-z],0.2,0.5389055359693922,0.26939443085266235,0.7370877839161089,0.13488706600700337
longitudinal,oracle,best_dE_metric (E6_risk_weighted) [scene-z],0.3,0.5469984116616117,0.2706643118608192,0.7481778292478213,0.13691269793100883
longitudinal,oracle,best_dE_metric (E6_risk_weighted) [scene-z],0.5,0.6086902403882941,0.35621059719661197,0.7917146100947088,0.15235404937042213
longitudinal,oracle,multimetric_dE_oracle [scene-z],0.1,0.37033357425484525,0.1523931979426712,0.5622558609859323,0.09269381355540565
longitudinal,oracle,multimetric_dE_oracle [scene-z],0.2,0.4408608397368274,0.2612008830151876,0.6149361452135672,0.11034665858927423
longitudinal,oracle,multimetric_dE_oracle [scene-z],0.3,0.49115411872930365,0.2967122511251584,0.6367571603049019,0.12293497396251264
longitudinal,oracle,multimetric_dE_oracle [scene-z],0.5,0.48277756675091127,0.28664751254787185,0.6387962298664284,0.12083833838502121
longitudinal,oracle,PKL_gain [scene-z],0.1,0.15361436502967085,-0.055139576655036694,0.3234277827978094,0.03844939346950404
longitudinal,oracle,PKL_gain [scene-z],0.2,0.22439028093836705,-0.10116143575637215,0.4222470221016753,0.056164475248557506
longitudinal,oracle,PKL_gain [scene-z],0.3,0.2953073146539211,-0.06370844598857657,0.528246135300917,0.07391487855551876
longitudinal,oracle,PKL_gain [scene-z],0.5,0.3438822458436262,-0.033679410782274946,0.5879948015849554,0.08607309462929746
longitudinal,oracle,TIP_gain [scene-z],0.1,0.12847013521801764,-0.06850875383587368,0.3135502455316414,0.032155838922511296
longitudinal,oracle,TIP_gain [scene-z],0.2,0.15537895639838115,-0.07400893599608083,0.4032950443023272,0.038891067448596606
longitudinal,oracle,TIP_gain [scene-z],0.3,0.2690880775537465,-0.05005873846628324,0.4779513577766558,0.06735225165835251
longitudinal,oracle,TIP_gain [scene-z],0.5,0.22861369049293076,-0.12121118782708666,0.5019724210826007,0.05722158690419542
lateral,oracle,random,0.1,0.044192968082191676,-0.24390041389687725,0.24351837350417257,0.0038841354313577524
lateral,oracle,random,0.2,0.0842465443690191,-0.3807169534257214,0.3278168624151055,0.007404458269120446
lateral,oracle,random,0.3,0.09336676450846541,-0.46568186469955486,0.44063031277863335,0.008206037609062555
lateral,oracle,random,0.5,0.12108230871877736,-0.617129922360359,0.5286025190413238,0.010641966489567294
lateral,oracle,uncertainty,0.1,0.30113319975075503,0.0066116355907847695,0.7167587356085446,0.02646670231641144
lateral,oracle,uncertainty,0.2,0.4450721481769879,-0.31913701200877026,0.7929588561763772,0.03911754686921254
lateral,oracle,uncertainty,0.3,0.29913005497369055,-0.4566668005692306,0.721098371117018,0.026290645220896493
lateral,oracle,uncertainty,0.5,0.2699185044737712,-0.9219608752315174,0.722817748582347,0.023723231824027264
lateral,oracle,criticality,0.1,-0.15382712052936548,-1.352011577153171,0.3476382100778075,-0.013519919459598712
lateral,oracle,criticality,0.2,-0.05392525542842579,-1.2021683931385894,0.4449961983259934,-0.0047395095723151565
lateral,oracle,criticality,0.3,-0.06867878179559969,-1.2397458251790623,0.4662299242501673,-0.006036202168151526
lateral,oracle,criticality,0.5,0.005088850040273962,-1.1677102277298865,0.5083013285635736,0.00044726081103068944
lateral,oracle,perception_oracle_dE,0.1,0.07536080230432356,0.0,0.3052048808549682,0.006623487289230599
lateral,oracle,perception_oracle_dE,0.2,0.10864830297674809,-0.04376561129515662,0.4037937549309451,0.00954913737325856
lateral,oracle,perception_oracle_dE,0.3,0.21678150452516948,-0.49075027774181423,0.5048809534693233,0.01905300230170677
lateral,oracle,perception_oracle_dE,0.5,0.1822192431240202,-0.9034335903213743,0.6357163991089426,0.016015313051091613
lateral,oracle,best_dE_metric (E5_loc_heavy),0.1,0.14638669215858177,-0.20813073690010744,0.4246041364530574,0.012865977606096321
lateral,oracle,best_dE_metric (E5_loc_heavy),0.2,0.30867548219750507,-0.15761990521654093,0.6034898296918925,0.027129596160297306
lateral,oracle,best_dE_metric (E5_loc_heavy),0.3,0.3811290232570501,-0.005521531818797433,0.7373177128578404,0.03349756324124373
lateral,oracle,best_dE_metric (E5_loc_heavy),0.5,0.3233948076077844,-0.2337696616058558,0.686524175169374,0.02842328282206259
lateral,oracle,multimetric_dE_oracle,0.1,0.07117878033082031,-0.7578477290525725,0.567193957053741,0.006255927914359232
lateral,oracle,multimetric_dE_oracle,0.2,-0.054226193790164044,-0.9361896156109603,0.4481291223977731,-0.004765959150250459
lateral,oracle,multimetric_dE_oracle,0.3,-0.1279938256260377,-1.0949836773510544,0.3602253668350297,-0.011249422129432675
lateral,oracle,multimetric_dE_oracle,0.5,-0.12061706244245074,-1.1127425961386945,0.37239126584048565,-0.010601075831514489
lateral,oracle,PKL_gain,0.1,-0.0566925509519101,-0.8708974369863167,0.3759788061715349,-0.004982728144369709
lateral,oracle,PKL_gain,0.2,0.1068222531856885,-0.6951810917575925,0.4784585244385136,0.009388645218043123
lateral,oracle,PKL_gain,0.3,0.042024555001851704,-0.7947017233444256,0.41811635599601443,0.0036935528468274768
lateral,oracle,PKL_gain,0.5,0.042024555001851704,-0.7909782323103998,0.42280567634480937,0.0036935528468274768
lateral,oracle,TIP_gain,0.1,-0.0566925509519101,-0.9245437125253526,0.35000311509318466,-0.004982728144369709
lateral,oracle,TIP_gain,0.2,-0.1071038791383455,-0.9760068136143204,0.3004760415096662,-0.009413397421585337
lateral,oracle,TIP_gain,0.3,-0.09972711595475856,-0.9760068136143204,0.3048726841212365,-0.008765051123667152
lateral,oracle,TIP_gain,0.5,-0.03911984001760889,-0.8653469011203638,0.4079558104411157,-0.003438256430272923
lateral,oracle,decision_oracle_dJ,0.1,1.0,1.0,1.0,0.08789034997907127
lateral,oracle,decision_oracle_dJ,0.2,1.0,1.0,1.0,0.08789034997907127
lateral,oracle,decision_oracle_dJ,0.3,1.0,1.0,1.0,0.08789034997907127
lateral,oracle,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.08789034997907127
lateral,oracle,uncertainty [scene-z],0.1,0.11311780491555652,-0.2930550444057112,0.32928676819668895,0.009941963462892571
lateral,oracle,uncertainty [scene-z],0.2,0.03267575140045677,-1.095051634857692,0.511797523215316,0.0028718832264152737
lateral,oracle,uncertainty [scene-z],0.3,0.37823504951589865,-0.7468771841342611,0.7741878528178012,0.033243210876303685
lateral,oracle,uncertainty [scene-z],0.5,0.35069574312345925,-0.7323359617282298,0.7626266133849815,0.030822771599291313
lateral,oracle,criticality [scene-z],0.1,-0.24350797423240803,-1.2300098865351634,0.1464496062789731,-0.02140200107798101
lateral,oracle,criticality [scene-z],0.2,-0.059359985386695784,-1.176596627124145,0.4234154756832655,-0.005217169890389249
lateral,oracle,criticality [scene-z],0.3,0.07073798644932548,-1.0932331669569202,0.5643783770282675,0.006217186385846018
lateral,oracle,criticality [scene-z],0.5,0.005088850040273962,-1.2397458251790623,0.4865070665774492,0.00044726081103068944
lateral,oracle,perception_oracle_dE [scene-z],0.1,0.1269981445894343,-0.011641501141360231,0.4364993135733623,0.011161911374658075
lateral,oracle,perception_oracle_dE [scene-z],0.2,-0.03730713842144683,-0.7111559993564139,0.4037937549309451,-0.003278937452578619
lateral,oracle,perception_oracle_dE [scene-z],0.3,0.05195575202483798,-0.9545934795791429,0.5040887647321495,0.004566409228888851
lateral,oracle,perception_oracle_dE [scene-z],0.5,0.17484247994043536,-0.9590795906491357,0.6206852408355238,0.015366966753173613
lateral,oracle,best_dE_metric (E5_loc_heavy) [scene-z],0.1,0.22753108717804238,0.0,0.4215519392962898,0.01999778688319672
lateral,oracle,best_dE_metric (E5_loc_heavy) [scene-z],0.2,0.22753108717804238,-0.14696906142475083,0.5133488406978398,0.01999778688319672
lateral,oracle,best_dE_metric (E5_loc_heavy) [scene-z],0.3,0.36637549688987203,-0.015303182620466035,0.7067462966117761,0.03220087064540699
lateral,oracle,best_dE_metric (E5_loc_heavy) [scene-z],0.5,0.4881841557653462,0.06469905261925628,0.8218596728979428,0.042906676304453724
lateral,oracle,multimetric_dE_oracle [scene-z],0.1,0.20189893518653626,-0.3504728292918604,0.6177300995479743,0.0177449680739465
lateral,oracle,multimetric_dE_oracle [scene-z],0.2,0.02691820122929655,-0.9281949558269753,0.5178398646384746,0.0023658501268499403
lateral,oracle,multimetric_dE_oracle [scene-z],0.3,-0.1132402992588617,-1.0942985045547438,0.4230216459262974,-0.00995272953359612
lateral,oracle,multimetric_dE_oracle [scene-z],0.5,-0.1132402992588617,-1.1295743918470738,0.4185159424384813,-0.00995272953359612
lateral,oracle,PKL_gain [scene-z],0.1,0.06797069092584118,-0.6153146513875589,0.4873771319192865,0.005973967813791465
lateral,oracle,PKL_gain [scene-z],0.2,0.1572335813721239,-0.7405974932401895,0.589310019571724,0.013819314495258752
lateral,oracle,PKL_gain [scene-z],0.3,0.16461034455571083,-0.7405974932401895,0.6343139286855285,0.014467660793176936
lateral,oracle,PKL_gain [scene-z],0.5,0.13054571320490135,-0.771918058652036,0.5955995392740493,0.011473708421846245
lateral,oracle,TIP_gain [scene-z],0.1,-0.0566925509519101,-0.9245437125253526,0.35000311509318466,-0.004982728144369709
lateral,oracle,TIP_gain [scene-z],0.2,-0.04931578776832106,-1.0055212609496262,0.46340740572679495,-0.0043343818464513404
lateral,oracle,TIP_gain [scene-z],0.3,-0.04193902458473621,-1.0055212609496262,0.46518794774682315,-0.0036860355485333397
lateral,oracle,TIP_gain [scene-z],0.5,0.018668251352413463,-0.9024883075743503,0.5401588144400902,0.0016407591448608899
plannerC_path_dev,oracle,random,0.1,0.05480915753168666,-0.010035813922655106,0.11904910221475073,0.00718939370535109
plannerC_path_dev,oracle,random,0.2,0.102115655654488,0.002282490648697495,0.17226338648216902,0.015432854014436823
plannerC_path_dev,oracle,random,0.3,0.14083761404433445,0.023093907563596434,0.23396797980843637,0.02178202466835767
plannerC_path_dev,oracle,random,0.5,0.22902952813906344,0.07106284179032708,0.3433258217522112,0.03542183574721018
plannerC_path_dev,oracle,uncertainty,0.1,0.04872723527718929,-0.08051543264831966,0.147282237057817,0.006391619473049868
plannerC_path_dev,oracle,uncertainty,0.2,0.025249475713213898,-0.12390301796738465,0.17133759100230067,0.0038159816937528724
plannerC_path_dev,oracle,uncertainty,0.3,0.08180140027443626,-0.09943869889645811,0.23381011035873356,0.012651450614060214
plannerC_path_dev,oracle,uncertainty,0.5,0.17386156826778726,-0.025708770939527843,0.3399347223391117,0.02688952801838975
plannerC_path_dev,oracle,criticality,0.1,0.15687228912720125,0.06461867108782801,0.25085282564201883,0.020577157153767515
plannerC_path_dev,oracle,criticality,0.2,0.22659698303519604,0.08452022655199004,0.34359152030108575,0.03424585717910241
plannerC_path_dev,oracle,criticality,0.3,0.26197180875433657,0.1001967368252647,0.40987202942479123,0.04051670741102551
plannerC_path_dev,oracle,criticality,0.5,0.2848539802748366,0.07602320346186067,0.4601500930526587,0.044055676939210114
plannerC_path_dev,oracle,perception_oracle_dE,0.1,0.20674751308519937,0.10606507650777898,0.29623288345472487,0.02711935990463642
plannerC_path_dev,oracle,perception_oracle_dE,0.2,0.31671181820692373,0.18152466691777996,0.4148288572868197,0.04786501368186133
plannerC_path_dev,oracle,perception_oracle_dE,0.3,0.37683628155450916,0.2243368705041897,0.47921108706707366,0.05828171143376944
plannerC_path_dev,oracle,perception_oracle_dE,0.5,0.446869090955133,0.2753066264357092,0.5978792131678782,0.06911302515851472
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted),0.1,0.4015572706317842,0.2652705467702591,0.5566805501667924,0.052672827750528506
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted),0.2,0.41992946427306993,0.2626954353941481,0.5638921890454218,0.06346441274797929
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted),0.3,0.4230865684701055,0.27483966595191683,0.5630329573546164,0.06543480684333106
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted),0.5,0.45985252933755943,0.2934062636783173,0.6019625022333713,0.07112105104737343
plannerC_path_dev,oracle,multimetric_dE_oracle,0.1,0.30085746049056766,0.12878640048849024,0.4598888969786516,0.03946389308042771
plannerC_path_dev,oracle,multimetric_dE_oracle,0.2,0.34062456681097836,0.1830992477750687,0.4796132379023416,0.05147897430254196
plannerC_path_dev,oracle,multimetric_dE_oracle,0.3,0.3801665931684123,0.24434988085288267,0.5113999758476414,0.05879677930267356
plannerC_path_dev,oracle,multimetric_dE_oracle,0.5,0.4516982690443041,0.2966328519343201,0.5973590736214209,0.06985990856022518
plannerC_path_dev,oracle,PKL_gain,0.1,0.8282688591256451,0.7696549282718133,0.8777742129075349,0.10864518248968959
plannerC_path_dev,oracle,PKL_gain,0.2,0.8715797774734596,0.8228063911247498,0.9106265414578136,0.13172283310989114
plannerC_path_dev,oracle,PKL_gain,0.3,0.8899618583421453,0.8454068007047196,0.9261514538908285,0.13764200198821713
plannerC_path_dev,oracle,PKL_gain,0.5,0.902485233519874,0.8528031652594149,0.9354058948848958,0.13957887424285867
plannerC_path_dev,oracle,TIP_gain,0.1,0.7936541556923346,0.7296385711104613,0.847184773148981,0.10410472351926725
plannerC_path_dev,oracle,TIP_gain,0.2,0.8263690324625067,0.7716564127532822,0.8665086897246496,0.12489008231212158
plannerC_path_dev,oracle,TIP_gain,0.3,0.8429857867070276,0.7936232396091388,0.8812436464504819,0.13037665630537587
plannerC_path_dev,oracle,TIP_gain,0.5,0.8448047926009989,0.7956301198347216,0.8855416711458697,0.13065798478089166
plannerC_path_dev,oracle,decision_oracle_dJ,0.1,1.0,1.0,1.0,0.13117139596963714
plannerC_path_dev,oracle,decision_oracle_dJ,0.2,1.0,1.0,1.0,0.15113112593287792
plannerC_path_dev,oracle,decision_oracle_dJ,0.3,1.0,1.0,1.0,0.15466056291965352
plannerC_path_dev,oracle,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.15466056291965352
plannerC_path_dev,oracle,uncertainty [scene-z],0.1,0.07991023027077074,0.01064971112204491,0.1365113943111824,0.010481936456872152
plannerC_path_dev,oracle,uncertainty [scene-z],0.2,0.12428701461952738,0.03131077946477502,0.19870706655159165,0.01878363645828523
plannerC_path_dev,oracle,uncertainty [scene-z],0.3,0.14917097103763974,0.026310941345700868,0.23610533222643024,0.0230708663519527
plannerC_path_dev,oracle,uncertainty [scene-z],0.5,0.2566746244371575,0.10048427528223801,0.39745083189748964,0.03969744190264144
plannerC_path_dev,oracle,criticality [scene-z],0.1,0.10399917308143987,0.03809749940698331,0.17506113136116153,0.013641716712780376
plannerC_path_dev,oracle,criticality [scene-z],0.2,0.17811125430705885,0.059862387725270604,0.28222853586142077,0.026918154404742954
plannerC_path_dev,oracle,criticality [scene-z],0.3,0.22902368120233202,0.10494501695858717,0.36025465560949244,0.03542093145668394
plannerC_path_dev,oracle,criticality [scene-z],0.5,0.31888089684437143,0.16933838617515687,0.46336886165719704,0.04931829901027446
plannerC_path_dev,oracle,perception_oracle_dE [scene-z],0.1,0.21586246893032854,0.09679860136800054,0.33028258060331467,0.02831498138704362
plannerC_path_dev,oracle,perception_oracle_dE [scene-z],0.2,0.3242227702942678,0.19065302178763072,0.442597735609624,0.04900015232764954
plannerC_path_dev,oracle,perception_oracle_dE [scene-z],0.3,0.4007706283904429,0.26385487785419826,0.5192449635947816,0.061983410988529185
plannerC_path_dev,oracle,perception_oracle_dE [scene-z],0.5,0.43735055775542425,0.28159953968004636,0.5829153063978103,0.06764088345567836
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted) [scene-z],0.1,0.344715887889564,0.21157555887930635,0.47203946723679785,0.04521686422738704
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted) [scene-z],0.2,0.35970078120774535,0.212268876120202,0.5018465201655734,0.05436198406286233
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted) [scene-z],0.3,0.35331134662258235,0.1859805204990127,0.49910545058883976,0.05464333175454942
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted) [scene-z],0.5,0.3422762925982366,0.14461674437021338,0.5081162991549909,0.052936644087295315
plannerC_path_dev,oracle,multimetric_dE_oracle [scene-z],0.1,0.27063664779653,0.10280977243440413,0.41646263727783334,0.03549978689201386
plannerC_path_dev,oracle,multimetric_dE_oracle [scene-z],0.2,0.2898676546572539,0.12788618649256184,0.4381430386630743,0.0438080250198734
plannerC_path_dev,oracle,multimetric_dE_oracle [scene-z],0.3,0.31940592492246667,0.17344843711236246,0.4653709688198537,0.04939950014838129
plannerC_path_dev,oracle,multimetric_dE_oracle [scene-z],0.5,0.3877176503402589,0.21965431580390873,0.5355208280540209,0.05996463005550984
plannerC_path_dev,oracle,PKL_gain [scene-z],0.1,0.7383866835615407,0.6771401269198741,0.8010669315432243,0.096855212048158
plannerC_path_dev,oracle,PKL_gain [scene-z],0.2,0.7757124895064249,0.7258709819715222,0.8177823410494581,0.11723430193930175
plannerC_path_dev,oracle,PKL_gain [scene-z],0.3,0.7660007206903868,0.7245087074385582,0.817700498818133,0.11847010265883552
plannerC_path_dev,oracle,PKL_gain [scene-z],0.5,0.8322902614111279,0.7735639277037805,0.8798008027604689,0.12872248034239064
plannerC_path_dev,oracle,TIP_gain [scene-z],0.1,0.7399754948675191,0.6786561487272992,0.7871958390976043,0.09706361864509555
plannerC_path_dev,oracle,TIP_gain [scene-z],0.2,0.7662284654161869,0.7108511578695462,0.8114781275857362,0.11580097070016954
plannerC_path_dev,oracle,TIP_gain [scene-z],0.3,0.7824644279146894,0.7228837495823787,0.8208620236137282,0.12101638888589052
plannerC_path_dev,oracle,TIP_gain [scene-z],0.5,0.8157279440572579,0.7618448482683624,0.8616176529557943,0.12616094301718717
