sample_token,tip_cheap,tip_full,G_TIP
00555b2de3954c988621617787d900f1,0.0,0.0,0.0
008c89588f2c409a897a8136668b363e,-0.00018558232113718987,-0.00011254340643063188,7.303891470655799e-05
00e3ea12ab3c40ca85b5d19afe3df599,-0.0073004853911697865,-0.002808606019243598,0.0044918793719261885
00ee093616ef4d0abaafa4d9cf12d0bd,-0.0054058195091784,-0.005118865519762039,0.00028695398941636086
018544073581453fa7369ad7063135bf,-0.00207577389664948,-0.0016593182226642966,0.00041645567398518324
01df0413f9bb47478af656d87047fd6a,-0.0010360036976635456,-0.0010360036976635456,0.0
020dfd38919349dea80f90e5c326a3de,-0.0017201534938067198,-0.0017201534938067198,0.0
02b64c010ed84f8b87c4546571e4796d,-0.27410024404525757,-0.27410024404525757,0.0
03635bc0b8154a5790ee994192ba9017,-0.004191271495074034,-0.003714335151016712,0.00047693634405732155
03f0ff95697543d2a63bf2ecc88c2f14,-0.006102593615651131,-0.06572592258453369,-0.05962332896888256
043dd37c4abb4970a148404098f7b7ab,-0.0008593954844400287,-0.0007584764389321208,0.00010091904550790787
046f9ae6c3b14cb9a778eb7a5dd779a5,-0.013524975627660751,-0.004156383685767651,0.0093685919418931
047f8d54fab943b5b08b950bd2d1123a,-0.0009066187194548547,-3.018460120074451e-05,0.0008764341182541102
04a58655c5f847118011c66becbf23b8,-0.04848553240299225,-0.04439696669578552,0.004088565707206726
05b837922fbd46fbab76efda7cea2373,-0.02868977002799511,-0.02897256799042225,-0.0002827979624271393
061392f48e344b279c07eb6fb875df24,-0.0088317496702075,-0.008680621162056923,0.00015112850815057755
06cc9133c0684cf2b676cf5f7c49e88b,-0.14112435281276703,-0.11982199549674988,0.02130235731601715
06e3204145384701825d1c3cdc707f35,-0.03136656433343887,-0.028870126232504845,0.0024964381009340286
071f9d7f2c4f48fcb72fc17756bedfa7,-0.007980435155332088,-0.007590407505631447,0.00039002764970064163
0723a8ca18824b5ea36ae831977f6b3c,-0.04016957804560661,-0.01412427332252264,0.026045304723083973
07794b6977294d6185f1b4567cd10e4b,-0.07933249324560165,-0.06891157478094101,0.010420918464660645
084cd90f5e4e49329d25632399b352f1,-0.010953656397759914,-0.010953656397759914,0.0
086488777f874869b694b023382c61f7,-0.012561609037220478,-0.012561609037220478,0.0
0873980b44db4b76b01fc3ca14e96963,-0.031487658619880676,-0.027334053069353104,0.004153605550527573
08adc1f8ccb941ebbcb6be4b90477b7f,-0.01964685693383217,-0.01964685693383217,0.0
08d8f55f3d0f46ff8c7490f8ac23e8ea,-0.06210630387067795,-0.05231628939509392,0.00979001447558403
090cc8955ca24ab290e29ce76f3b088b,-0.05544380098581314,-0.05544380098581314,0.0
09c20b036021493ea64c166cd51ac14c,-0.013622739352285862,-0.013622739352285862,0.0
0a597f318c934343bc353de70102be6e,-0.027136843651533127,-0.029167724773287773,-0.0020308811217546463
0aa8264e9c3e4270a6bc5ee4c417946c,-0.00015422696014866233,-0.00012011680519208312,3.411015495657921e-05
0b03409f980d495f8895785ec6963cb6,-0.0018596792360767722,-0.00014763374929316342,0.0017120454867836088
0bc4310298d34311a063c0fc07879f4f,-0.0003353887877892703,-0.00037781798164360225,-4.242919385433197e-05
0c6013f2ffd8405794d09dff6f7f412d,-0.27030301094055176,-0.27030301094055176,0.0
0c7e29325ae5462ca0fd1d45b2fcda8b,-0.0006722229882143438,-0.0006040679872967303,6.81550009176135e-05
0ca7e4ab1f17416b9b40a867becc746e,-0.0805351734161377,-0.07733173668384552,0.0032034367322921753
0d2c39d562e7477fa7b158cd1478667c,-0.009867257438600063,-0.009867257438600063,0.0
0e966fcc0e204fcc99cdf4d6a30b7fbb,-0.10076995193958282,-0.02931654453277588,0.07145340740680695
0fa318e62d0540f5a20cda4b21842eda,-0.0018058635760098696,-0.0018058635760098696,0.0
102fb6fa7ea84b9ebd2775d460389d3c,-0.00325227458961308,-0.00325227458961308,0.0
1232e4600cb4400db443ae7e6a710c1c,-0.1155821830034256,-0.11183727532625198,0.0037449076771736145
1247776e94cd4c2999df4d8cf07b43ee,-0.027113396674394608,-0.032563142478466034,-0.005449745804071426
143a8e6ae77e44b08ce72eccd1659302,-0.01978383958339691,-0.018238158896565437,0.0015456806868314743
15800bc3dc714c7097dc5f3eb22d49dc,-0.023611273616552353,-0.01681048981845379,0.006800783798098564
