task,variant,signal,scene_normalised,n_frames,n_scenes,eta_10,reduction_frac_10,eta_10_lo,eta_10_hi,eta_10_boot_dropped,eta_20,reduction_frac_20,eta_20_lo,eta_20_hi,eta_20_boot_dropped,eta_30,reduction_frac_30,eta_30_lo,eta_30_hi,eta_30_boot_dropped,eta_50,reduction_frac_50,eta_50_lo,eta_50_hi,eta_50_boot_dropped,spearman_vs_dJ,kendall_vs_dJ,inversion_rate_vs_dJ,top10_overlap_vs_dJ,top20_overlap_vs_dJ
longitudinal,oracle,perception_oracle_dE [scene-z],True,3376,85,0.22240350702087575,0.055667189385521086,0.09323465232969981,0.37410549554488703,0.0,0.37310380923921593,0.09338719828473405,0.20738362966050372,0.5394267900167223,0.0,0.4288864617418185,0.10734949376687146,0.2371715939611401,0.624856244036601,0.0,0.42466261555935464,0.10629227282407196,0.04728199136086325,0.6982524223549866,0.0,0.08397192580735172,0.06757470368626575,0.42005605916030536,0.12130177514792899,0.24296296296296296
longitudinal,oracle,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.48209623266356844,0.12066780171416124,0.27693895627361037,0.6344275809579657,0.0,0.5389055359693922,0.13488706600700337,0.26939443085266235,0.7370877839161089,0.0,0.5469984116616117,0.13691269793100883,0.2706643118608192,0.7481778292478213,0.0,0.6086902403882941,0.15235404937042213,0.35621059719661197,0.7917146100947088,0.0,0.098306114363424,0.07932323025135359,0.4015827982678811,0.1804733727810651,0.27111111111111114
longitudinal,oracle,PKL_gain [scene-z],True,3376,85,0.15361436502967085,0.03844939346950404,-0.055139576655036694,0.3234277827978094,0.0,0.22439028093836705,0.056164475248557506,-0.10116143575637215,0.4222470221016753,0.0,0.2953073146539211,0.07391487855551876,-0.06370844598857657,0.528246135300917,0.0,0.3438822458436262,0.08607309462929746,-0.033679410782274946,0.5879948015849554,0.0,0.00719968818808805,0.005791764556393711,0.48747247515324643,0.1390532544378698,0.20148148148148148
longitudinal,oracle,TIP_gain [scene-z],True,3376,85,0.12847013521801764,0.032155838922511296,-0.06850875383587368,0.3135502455316414,0.0,0.15537895639838115,0.038891067448596606,-0.07400893599608083,0.4032950443023272,0.0,0.2690880775537465,0.06735225165835251,-0.05005873846628324,0.4779513577766558,0.0,0.22861369049293076,0.05722158690419542,-0.12121118782708666,0.5019724210826007,0.0,-0.003985160949742823,-0.003167306512505844,0.504759908992935,0.1301775147928994,0.21481481481481482
lateral,oracle,random,False,3376,85,0.044192968082191676,0.0038841354313577524,-0.24390041389687725,0.24351837350417257,0.0275,0.0842465443690191,0.007404458269120446,-0.3807169534257214,0.3278168624151055,0.0275,0.09336676450846541,0.008206037609062555,-0.46568186469955486,0.44063031277863335,0.0275,0.12108230871877736,0.010641966489567294,-0.617129922360359,0.5286025190413238,0.0275,,,,,
lateral,oracle,uncertainty,False,3376,85,0.30113319975075503,0.02646670231641144,0.0066116355907847695,0.7167587356085446,0.0275,0.4450721481769879,0.03911754686921254,-0.31913701200877026,0.7929588561763772,0.0275,0.29913005497369055,0.026290645220896493,-0.4566668005692306,0.721098371117018,0.0275,0.2699185044737712,0.023723231824027264,-0.9219608752315174,0.722817748582347,0.0275,0.04185952247192031,0.03463391246136441,0.3917483660130719,0.04437869822485207,0.10962962962962963
lateral,oracle,criticality,False,3376,85,-0.15382712052936548,-0.013519919459598712,-1.352011577153171,0.3476382100778075,0.0275,-0.05392525542842579,-0.0047395095723151565,-1.2021683931385894,0.4449961983259934,0.0275,-0.06867878179559969,-0.006036202168151526,-1.2397458251790623,0.4662299242501673,0.0275,0.005088850040273962,0.00044726081103068944,-1.1677102277298865,0.5083013285635736,0.0275,-0.007248993431813367,-0.00595213950916438,0.5211100099108028,0.11834319526627218,0.19111111111111112
lateral,oracle,perception_oracle_dE,False,3376,85,0.07536080230432356,0.006623487289230599,0.0,0.3052048808549682,0.0275,0.10864830297674809,0.00954913737325856,-0.04376561129515662,0.4037937549309451,0.0275,0.21678150452516948,0.01905300230170677,-0.49075027774181423,0.5048809534693233,0.0275,0.1822192431240202,0.016015313051091613,-0.9034335903213743,0.6357163991089426,0.0275,-0.005805267090804784,-0.005345012219740717,0.533210332103321,0.10946745562130178,0.14222222222222222
lateral,oracle,best_dE_metric (E5_loc_heavy),False,3376,85,0.14638669215858177,0.012865977606096321,-0.20813073690010744,0.4246041364530574,0.0275,0.30867548219750507,0.027129596160297306,-0.15761990521654093,0.6034898296918925,0.0275,0.3811290232570501,0.03349756324124373,-0.005521531818797433,0.7373177128578404,0.0275,0.3233948076077844,0.02842328282206259,-0.2337696616058558,0.686524175169374,0.0275,0.024525814845503997,0.020107664532591586,0.4438943894389439,0.11538461538461539,0.26666666666666666
lateral,oracle,PKL_gain,False,3376,85,-0.0566925509519101,-0.004982728144369709,-0.8708974369863167,0.3759788061715349,0.0275,0.1068222531856885,0.009388645218043123,-0.6951810917575925,0.4784585244385136,0.0275,0.042024555001851704,0.0036935528468274768,-0.7947017233444256,0.41811635599601443,0.0275,0.042024555001851704,0.0036935528468274768,-0.7909782323103998,0.42280567634480937,0.0275,-0.008436546325812496,-0.007184898260695908,0.5232058444348947,0.1242603550295858,0.18222222222222223
lateral,oracle,TIP_gain,False,3376,85,-0.0566925509519101,-0.004982728144369709,-0.9245437125253526,0.35000311509318466,0.0275,-0.1071038791383455,-0.009413397421585337,-0.9760068136143204,0.3004760415096662,0.0275,-0.09972711595475856,-0.008765051123667152,-0.9760068136143204,0.3048726841212365,0.0275,-0.03911984001760889,-0.003438256430272923,-0.8653469011203638,0.4079558104411157,0.0275,-0.028515525210798972,-0.024480956084928777,0.5669527896995709,0.11242603550295859,0.18666666666666668
lateral,oracle,decision_oracle_dJ,False,3376,85,1.0,0.08789034997907127,1.0,1.0,0.0275,1.0,0.08789034997907127,1.0,1.0,0.0275,1.0,0.08789034997907127,1.0,1.0,0.0275,1.0,0.08789034997907127,1.0,1.0,0.0275,1.0,1.0,0.0,1.0,1.0
lateral,oracle,uncertainty [scene-z],True,3376,85,0.11311780491555652,0.009941963462892571,-0.2930550444057112,0.32928676819668895,0.0275,0.03267575140045677,0.0028718832264152737,-1.095051634857692,0.511797523215316,0.0275,0.37823504951589865,0.033243210876303685,-0.7468771841342611,0.7741878528178012,0.0275,0.35069574312345925,0.030822771599291313,-0.7323359617282298,0.7626266133849815,0.0275,0.02263588606795129,0.01849349378470471,0.44243654822335027,0.09171597633136094,0.20148148148148148
lateral,oracle,criticality [scene-z],True,3376,85,-0.24350797423240803,-0.02140200107798101,-1.2300098865351634,0.1464496062789731,0.0275,-0.059359985386695784,-0.005217169890389249,-1.176596627124145,0.4234154756832655,0.0275,0.07073798644932548,0.006217186385846018,-1.0932331669569202,0.5643783770282675,0.0275,0.005088850040273962,0.00044726081103068944,-1.2397458251790623,0.4865070665774492,0.0275,-0.020633891495061077,-0.016837678030562908,0.5521730422591629,0.1301775147928994,0.21037037037037037
lateral,oracle,perception_oracle_dE [scene-z],True,3376,85,0.1269981445894343,0.011161911374658075,-0.011641501141360231,0.4364993135733623,0.0275,-0.03730713842144683,-0.003278937452578619,-0.7111559993564139,0.4037937549309451,0.0275,0.05195575202483798,0.004566409228888851,-0.9545934795791429,0.5040887647321495,0.0275,0.17484247994043536,0.015366966753173613,-0.9590795906491357,0.6206852408355238,0.0275,-0.02517008827043525,-0.02057041537279296,0.5651815181518152,0.10355029585798817,0.1985185185185185
lateral,oracle,best_dE_metric (E5_loc_heavy) [scene-z],True,3376,85,0.22753108717804238,0.01999778688319672,0.0,0.4215519392962898,0.0275,0.22753108717804238,0.01999778688319672,-0.14696906142475083,0.5133488406978398,0.0275,0.36637549688987203,0.03220087064540699,-0.015303182620466035,0.7067462966117761,0.0275,0.4881841557653462,0.042906676304453724,0.06469905261925628,0.8218596728979428,0.0275,0.028456667112963845,0.023203450254292757,0.41976576946784466,0.10059171597633136,0.19555555555555557
lateral,oracle,PKL_gain [scene-z],True,3376,85,0.06797069092584118,0.005973967813791465,-0.6153146513875589,0.4873771319192865,0.0275,0.1572335813721239,0.013819314495258752,-0.7405974932401895,0.589310019571724,0.0275,0.16461034455571083,0.014467660793176936,-0.7405974932401895,0.6343139286855285,0.0275,0.13054571320490135,0.011473708421846245,-0.771918058652036,0.5955995392740493,0.0275,0.004164294240300327,0.0034102046909760915,0.4755582377791189,0.12721893491124261,0.1837037037037037
lateral,oracle,TIP_gain [scene-z],True,3376,85,-0.0566925509519101,-0.004982728144369709,-0.9245437125253526,0.35000311509318466,0.0275,-0.04931578776832106,-0.0043343818464513404,-1.0055212609496262,0.46340740572679495,0.0275,-0.04193902458473621,-0.0036860355485333397,-1.0055212609496262,0.46518794774682315,0.0275,0.018668251352413463,0.0016407591448608899,-0.9024883075743503,0.5401588144400902,0.0275,-0.01689469382520312,-0.01377860300552429,0.543074155506696,0.13313609467455623,0.18814814814814815
plannerC_path_dev,oracle,random,False,3376,85,0.05480915753168666,0.00718939370535109,-0.010035813922655106,0.11904910221475073,0.0,0.102115655654488,0.015432854014436823,0.002282490648697495,0.17226338648216902,0.0,0.14083761404433445,0.02178202466835767,0.023093907563596434,0.23396797980843637,0.0,0.22902952813906344,0.03542183574721018,0.07106284179032708,0.3433258217522112,0.0,,,,,
plannerC_path_dev,oracle,uncertainty,False,3376,85,0.04872723527718929,0.006391619473049868,-0.08051543264831966,0.147282237057817,0.0,0.025249475713213898,0.0038159816937528724,-0.12390301796738465,0.17133759100230067,0.0,0.08180140027443626,0.012651450614060214,-0.09943869889645811,0.23381011035873356,0.0,0.17386156826778726,0.02688952801838975,-0.025708770939527843,0.3399347223391117,0.0,-0.023250311643133376,-0.01771718995666259,0.5118223507419091,0.17751479289940827,0.3022222222222222
plannerC_path_dev,oracle,criticality,False,3376,85,0.15687228912720125,0.020577157153767515,0.06461867108782801,0.25085282564201883,0.0,0.22659698303519604,0.03424585717910241,0.08452022655199004,0.34359152030108575,0.0,0.26197180875433657,0.04051670741102551,0.1001967368252647,0.40987202942479123,0.0,0.2848539802748366,0.044055676939210114,0.07602320346186067,0.4601500930526587,0.0,0.05609798970593637,0.04068335026832879,0.47664426768088897,0.1893491124260355,0.30962962962962964
plannerC_path_dev,oracle,perception_oracle_dE,False,3376,85,0.20674751308519937,0.02711935990463642,0.10606507650777898,0.29623288345472487,0.0,0.31671181820692373,0.04786501368186133,0.18152466691777996,0.4148288572868197,0.0,0.37683628155450916,0.05828171143376944,0.2243368705041897,0.47921108706707366,0.0,0.446869090955133,0.06911302515851472,0.2753066264357092,0.5978792131678782,0.0,0.13314575282436486,0.11006132507608807,0.4272685144102306,0.17455621301775148,0.3288888888888889
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted),False,3376,85,0.4015572706317842,0.052672827750528506,0.2652705467702591,0.5566805501667924,0.0,0.41992946427306993,0.06346441274797929,0.2626954353941481,0.5638921890454218,0.0,0.4230865684701055,0.06543480684333106,0.27483966595191683,0.5630329573546164,0.0,0.45985252933755943,0.07112105104737343,0.2934062636783173,0.6019625022333713,0.0,0.17525088238179626,0.1396789085434342,0.4137120795227239,0.2958579881656805,0.3940740740740741
plannerC_path_dev,oracle,PKL_gain,False,3376,85,0.8282688591256451,0.10864518248968959,0.7696549282718133,0.8777742129075349,0.0,0.8715797774734596,0.13172283310989114,0.8228063911247498,0.9106265414578136,0.0,0.8899618583421453,0.13764200198821713,0.8454068007047196,0.9261514538908285,0.0,0.902485233519874,0.13957887424285867,0.8528031652594149,0.9354058948848958,0.0,0.7043779390604347,0.6047543153177438,0.16517079895680103,0.6538461538461539,0.7229629629629629
plannerC_path_dev,oracle,TIP_gain,False,3376,85,0.7936541556923346,0.10410472351926725,0.7296385711104613,0.847184773148981,0.0,0.8263690324625067,0.12489008231212158,0.7716564127532822,0.8665086897246496,0.0,0.8429857867070276,0.13037665630537587,0.7936232396091388,0.8812436464504819,0.0,0.8448047926009989,0.13065798478089166,0.7956301198347216,0.8855416711458697,0.0,0.6367986894322043,0.5430336866382709,0.20134614974137133,0.6153846153846154,0.7081481481481482
plannerC_path_dev,oracle,decision_oracle_dJ,False,3376,85,1.0,0.13117139596963714,1.0,1.0,0.0,1.0,0.15113112593287792,1.0,1.0,0.0,1.0,0.15466056291965352,1.0,1.0,0.0,1.0,0.15466056291965352,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,1.0
plannerC_path_dev,oracle,uncertainty [scene-z],True,3376,85,0.07991023027077074,0.010481936456872152,0.01064971112204491,0.1365113943111824,0.0,0.12428701461952738,0.01878363645828523,0.03131077946477502,0.19870706655159165,0.0,0.14917097103763974,0.0230708663519527,0.026310941345700868,0.23610533222643024,0.0,0.2566746244371575,0.03969744190264144,0.10048427528223801,0.39745083189748964,0.0,-0.008096579080841717,-0.006049897668665297,0.5044714694615724,0.13313609467455623,0.2562962962962963
plannerC_path_dev,oracle,criticality [scene-z],True,3376,85,0.10399917308143987,0.013641716712780376,0.03809749940698331,0.17506113136116153,0.0,0.17811125430705885,0.026918154404742954,0.059862387725270604,0.28222853586142077,0.0,0.22902368120233202,0.03542093145668394,0.10494501695858717,0.36025465560949244,0.0,0.31888089684437143,0.04931829901027446,0.16933838617515687,0.46336886165719704,0.0,0.05380273211245004,0.03927167293207408,0.47865241839983547,0.15680473372781065,0.28296296296296297
plannerC_path_dev,oracle,perception_oracle_dE [scene-z],True,3376,85,0.21586246893032854,0.02831498138704362,0.09679860136800054,0.33028258060331467,0.0,0.3242227702942678,0.04900015232764954,0.19065302178763072,0.442597735609624,0.0,0.4007706283904429,0.061983410988529185,0.26385487785419826,0.5192449635947816,0.0,0.43735055775542425,0.06764088345567836,0.28159953968004636,0.5829153063978103,0.0,0.12086462331776973,0.08803886401382435,0.44707441502550804,0.20414201183431951,0.3451851851851852
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.344715887889564,0.04521686422738704,0.21157555887930635,0.47203946723679785,0.0,0.35970078120774535,0.05436198406286233,0.212268876120202,0.5018465201655734,0.0,0.35331134662258235,0.05464333175454942,0.1859805204990127,0.49910545058883976,0.0,0.3422762925982366,0.052936644087295315,0.14461674437021338,0.5081162991549909,0.0,0.08171000197731573,0.059986213633559334,0.46444778479885446,0.2455621301775148,0.3496296296296296
plannerC_path_dev,oracle,PKL_gain [scene-z],True,3376,85,0.7383866835615407,0.096855212048158,0.6771401269198741,0.8010669315432243,0.0,0.7757124895064249,0.11723430193930175,0.7258709819715222,0.8177823410494581,0.0,0.7660007206903868,0.11847010265883552,0.7245087074385582,0.817700498818133,0.0,0.8322902614111279,0.12872248034239064,0.7735639277037805,0.8798008027604689,0.0,0.5573581055951645,0.43683827957507587,0.24064736211286283,0.5621301775147929,0.6414814814814814
plannerC_path_dev,oracle,TIP_gain [scene-z],True,3376,85,0.7399754948675191,0.09706361864509555,0.6786561487272992,0.7871958390976043,0.0,0.7662284654161869,0.11580097070016954,0.7108511578695462,0.8114781275857362,0.0,0.7824644279146894,0.12101638888589052,0.7228837495823787,0.8208620236137282,0.0,0.8157279440572579,0.12616094301718717,0.7618448482683624,0.8616176529557943,0.0,0.5369662088050361,0.421043206213338,0.2483734489991823,0.5532544378698225,0.6385185185185185
plannerC_ade_truth,oracle,random,False,2655,85,0.03912469071553962,0.0018206990263348833,-0.04464903534188169,0.10539158615149323,0.0,0.06726932923263998,0.003487388090896651,-0.0414360495235264,0.14827674427158435,0.0,0.10580407783558057,0.005533523844021142,-0.04461684957470676,0.19971939201552802,0.0,0.16070381618113774,0.008404764890493379,-0.022744482004292344,0.2767450578715908,0.0,,,,,
plannerC_ade_truth,oracle,uncertainty,False,2655,85,0.12505382105480706,0.0058194803861672815,-0.008264948110016613,0.28479102035515325,0.0,0.12105046879388727,0.006275519142004859,-0.03747112911688062,0.28122059531359006,0.0,0.10288948056976434,0.005381091217641884,-0.07590084849963105,0.25903185950277974,0.0,0.09681592299176514,0.005063445845521908,-0.11155056265977652,0.28564780360106545,0.0,0.013221548742076962,0.007431794564908886,0.4947814904546391,0.21428571428571427,0.352165725047081
plannerC_ade_truth,oracle,criticality,False,2655,85,0.0197254988157235,0.0009179419908741465,-0.11820966747934251,0.13330419396661,0.0,0.05950176970061144,0.0030847009388716034,-0.10591523725086907,0.1863333868829498,0.0,0.15515238602069006,0.008114426637094559,-0.07541024317270136,0.30778354541915726,0.0,0.1645565879205142,0.008606263780909878,-0.054999198574068806,0.36498489871609485,0.0,0.007485274136679535,0.004654060285083917,0.4967894207073687,0.14661654135338345,0.3107344632768362
plannerC_ade_truth,oracle,perception_oracle_dE,False,2655,85,0.15555740766819526,0.0072389893824303265,0.02100476466759974,0.2793718974395194,0.0,0.25364738115792634,0.013149630989750858,0.0952127937938627,0.3837990683332764,0.0,0.27661967705528157,0.014467132175089754,0.040822201402318785,0.37020766113551645,0.0,0.19398942888505913,0.010145593177340963,-0.03472819619494055,0.35538802855457585,0.0,0.010484966855035884,0.006926307690351452,0.49290905107959576,0.16917293233082706,0.3145009416195857
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only),False,2655,85,0.15555740766819526,0.0072389893824303265,0.02100476466759974,0.2793718974395194,0.0,0.25364738115792634,0.013149630989750858,0.0952127937938627,0.3837990683332764,0.0,0.27661967705528157,0.014467132175089754,0.040822201402318785,0.37020766113551645,0.0,0.19398942888505913,0.010145593177340963,-0.03472819619494055,0.35538802855457585,0.0,0.010484966855035884,0.006926307690351452,0.49565083962291295,0.16917293233082706,0.3145009416195857
plannerC_ade_truth,oracle,PKL_gain,False,2655,85,0.43898095603315823,0.020428332712970915,0.23460508700865493,0.5791386145039451,0.0,0.42863998646705814,0.022221627614535614,0.21263779933074092,0.5727026354384063,0.0,0.42355182433894323,0.022151642612493225,0.20744182905163408,0.5766050175125851,0.0,0.43961663979384225,0.02299182799275452,0.217745915420127,0.585549435921529,0.0,0.20078949345629069,0.16288040836306167,0.40969490067098263,0.45864661654135336,0.4915254237288136
plannerC_ade_truth,oracle,TIP_gain,False,2655,85,0.41212870482201325,0.019178741553503596,0.19883416223709943,0.5801563019073623,0.0,0.4385731767443152,0.022736585766678273,0.21297803877298396,0.5927048584527372,0.0,0.45848878324500403,0.023978835846431717,0.2405184688711632,0.6075976251447575,0.0,0.46045713373456837,0.02408178002958807,0.23828502310992622,0.6154449772005154,0.0,0.17904054407431808,0.14583497394970185,0.41966376859940646,0.4323308270676692,0.4708097928436911
plannerC_ade_truth,oracle,decision_oracle_dJ,False,2655,85,1.0,0.04653580623991322,1.0,1.0,0.0,1.0,0.05184217132351788,1.0,1.0,0.0,1.0,0.05229972187480555,1.0,1.0,0.0,1.0,0.05229972187480555,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
plannerC_ade_truth,oracle,uncertainty [scene-z],True,2655,85,0.09045923509347858,0.004209593436920877,0.0034334488528988444,0.19484673341291497,0.0,0.13337780926410248,0.006914595238625091,-0.012512402571831352,0.2564561356467847,0.0,0.10723279656219545,0.005608245436060427,-0.018495438783204598,0.2367506077995659,0.0,0.12731325700662685,0.006658447932422223,-0.03347003060340198,0.3201922191020161,0.0,-0.010388122656163144,-0.007345677685377913,0.5047810455016447,0.15413533834586465,0.2824858757062147
plannerC_ade_truth,oracle,criticality [scene-z],True,2655,85,0.015080483606956317,0.0007017824631375068,-0.0944645110113462,0.0927179164446146,0.0,0.007550593751459282,0.0003914391748574357,-0.10045449785621809,0.09657836102447927,0.0,0.04928113980019035,0.0025773899052233657,-0.09293393490714091,0.1579156906633698,0.0,0.15321915315362272,0.008013319095827703,-0.05614410911416583,0.3035302072903845,0.0,0.0064341263496424704,0.004639115187289578,0.49509671240292324,0.12030075187969924,0.263653483992467
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],True,2655,85,0.16570710548298867,0.007711313753333223,0.024633327047667734,0.3165407737383355,0.0,0.14849970503931537,0.007698547150140059,-0.02157526817642255,0.29411175565349235,0.0,0.13808004515570757,0.007221547958104096,-0.051265700723594175,0.29846437560077593,0.0,0.17767271380603383,0.009292233516797492,-0.04636502667345966,0.33563000878292354,0.0,-0.00600174642660913,-0.0038920303294932112,0.5015756850577752,0.15789473684210525,0.2843691148775895
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],True,2655,85,0.16570710548298867,0.007711313753333223,0.024633327047667734,0.3165407737383355,0.0,0.14849970503931537,0.007698547150140059,-0.02157526817642255,0.29411175565349235,0.0,0.13808004515570757,0.007221547958104096,-0.051265700723594175,0.29846437560077593,0.0,0.17767271380603383,0.009292233516797492,-0.04636502667345966,0.33563000878292354,0.0,-0.00600174642660913,-0.0038920303294932112,0.5021277781260229,0.15789473684210525,0.2843691148775895
plannerC_ade_truth,oracle,PKL_gain [scene-z],True,2655,85,0.3334253998535967,0.015516219803052567,0.17344303265391403,0.46513376896225717,0.0,0.3720688819708102,0.019288858723280494,0.16407923572837907,0.5223206952098502,0.0,0.37864076384430934,0.019802806639521307,0.1765236292245269,0.5256864437709344,0.0,0.4163983733726628,0.021777519116511698,0.20819319070232076,0.5654215631253428,0.0,0.15374094816352857,0.12040850938418768,0.4281812305831822,0.36466165413533835,0.448210922787194
plannerC_ade_truth,oracle,TIP_gain [scene-z],True,2655,85,0.2965288502054901,0.013799209117706936,0.09198971131521419,0.47166760867372237,0.0,0.3975160473060952,0.020608095028290224,0.18433718417838552,0.5508822274814564,0.0,0.41007971911137264,0.02144705525602317,0.20595549999687593,0.5634753941308881,0.0,0.43761243743661044,0.022887008766890468,0.22511188360071993,0.592929891100587,0.0,0.14465640389770476,0.11430957895132668,0.4332075890380561,0.3533834586466165,0.4595103578154426
